"","SimNumber","Targets","Span","Samples","Phases","Errors","Offset","OffsetVaria"
"26152",26152,10904,172,15,10,24,-14.1216310439631,0.534388754157815
"26153",26153,10675,57,31,6,9,-4.78129740804434,5.59052147883386
"26154",26154,9649,143,18,7,29,-1.32074858993292,6.75632743582479
"26155",26155,10347,194,11,10,20,12.5078667188063,8.48075136139407
"26156",26156,2421,136,16,6,12,-0.0159524381160736,23.5183175715252
"26157",26157,4349,163,18,3,14,-36.208020709455,5.07493600515951
"26158",26158,5663,131,40,3,19,-10.6272479286417,25.8914144825554
"26159",26159,3277,193,13,9,28,-7.21286996267736,7.76629582580668
"26160",26160,1171,53,23,8,10,-47.1178856212646,6.6882826065796
"26161",26161,3492,76,30,2,10,-41.4394745370373,9.3478348646299
"26162",26162,5785,154,27,8,20,33.4086926886812,6.11274027958722
"26163",26163,10278,117,15,3,17,-47.7068379288539,0.272968427757034
"26164",26164,4638,112,11,4,30,-32.0886287139729,17.4507939957574
"26165",26165,7069,61,34,7,30,-46.4135324815288,23.2016914796578
"26166",26166,10121,60,37,10,12,26.9860491156578,6.66823221229482
"26167",26167,3592,54,35,5,26,-32.3549776338041,5.8373944776631
"26168",26168,5043,68,12,5,29,-16.200778959319,13.6827541834761
"26169",26169,4962,167,29,9,25,-8.74482207000256,6.03569687052909
"26170",26170,452,189,17,10,27,-3.70825501158834,9.14987870743452
"26171",26171,10881,94,24,7,29,3.38372893165797,8.45402886296785
"26172",26172,6868,69,12,9,31,-0.427470542490482,17.5289836757584
"26173",26173,8764,76,33,3,31,18.5872424393892,13.6567894203158
"26174",26174,339,167,31,1,13,-43.121903622523,4.42576136728935
"26175",26175,3446,129,11,5,9,-26.5002491883934,10.9047090017197
"26176",26176,1644,171,26,10,25,30.625267396681,6.53867588110175
"26177",26177,3500,130,28,2,25,1.39516217168421,9.09590426948713
"26178",26178,8748,142,36,5,23,15.7326241256669,14.646725073921
"26179",26179,10064,36,22,4,12,-42.6892270334065,17.4797665016113
"26180",26180,1551,54,24,6,10,49.7773087816313,6.13121106848517
"26181",26181,6550,193,14,9,20,-37.4165576184168,25.6830983899306
"26182",26182,545,47,10,7,16,-39.3992260564119,3.46666451605619
"26183",26183,8987,194,40,10,30,-32.0328507106751,12.7730071813224
"26184",26184,6337,72,34,1,22,-9.38710931222886,19.4347063109281
"26185",26185,7610,110,36,8,8,16.8805300723761,6.25100674107485
"26186",26186,9694,77,26,8,23,7.31216594576836,3.70362435784889
"26187",26187,4285,173,31,7,21,1.24372572172433,4.71548172445735
"26188",26188,6365,57,22,10,18,23.817628598772,21.767880610443
"26189",26189,10765,172,34,3,14,-14.5764427725226,5.75621075804811
"26190",26190,12007,147,22,7,19,-6.75759958103299,26.1651049697318
"26191",26191,3702,166,11,9,10,-48.4406126895919,24.1431151155233
"26192",26192,10997,161,29,10,20,-37.4217698583379,22.8013896141388
"26193",26193,2308,160,26,7,21,38.1675914861262,6.10000862549525
"26194",26194,8971,33,22,4,13,-19.2419528029859,16.8115062254944
"26195",26195,7934,29,38,6,17,-47.7833108510822,14.0758564040507
"26196",26196,3906,58,29,9,20,1.37484609149396,13.0968805303206
"26197",26197,7125,42,21,2,14,25.6218425231054,9.18511719171237
"26198",26198,7385,169,16,8,13,20.6841396400705,9.95120331547735
"26199",26199,1737,180,10,9,9,-22.8954279795289,14.8580118412059
"26200",26200,9618,193,35,4,26,6.12175147980452,19.693422145454
"26201",26201,2478,117,33,1,25,-28.9219207596034,23.9376607022388
"26202",26202,870,182,32,10,29,-5.96209552604705,12.6259368027262
"26203",26203,6397,115,11,4,18,37.3527468414977,21.5750099493028
"26204",26204,10538,152,28,3,13,-8.42471255455166,4.23444312131894
"26205",26205,4553,29,26,3,12,42.2122708754614,15.8230792309847
"26206",26206,6726,170,28,1,27,-8.52712872438133,16.7427616013801
"26207",26207,8057,155,25,10,24,-15.9932962618768,21.3942568517886
"26208",26208,2609,127,17,5,19,-14.9880297947675,0.948378139154985
"26209",26209,7821,77,34,1,15,-6.96013669949025,25.3732385715449
"26210",26210,12175,120,32,2,27,13.8756263069808,22.321214613508
"26211",26211,9676,90,38,10,25,9.27184568718076,12.6545868142201
"26212",26212,2951,155,24,10,11,14.8731985827908,17.8166876071703
"26213",26213,7214,196,11,3,17,28.0152313411236,16.8591394445603
"26214",26214,646,65,13,7,20,-31.8333786213771,0.0233265985951293
"26215",26215,7489,77,11,7,16,12.6782844774425,8.1499015715546
"26216",26216,4971,93,27,5,8,20.4598108073696,1.5070675784559
"26217",26217,3576,196,15,3,12,-18.1073914049193,23.5912637227459
"26218",26218,5083,44,25,5,9,0.236085779033601,15.8074779570466
"26219",26219,8899,130,17,5,12,-44.4733095588163,17.5643952470226
"26220",26220,10519,108,13,6,22,1.62366204895079,9.97050775877456
"26221",26221,6087,162,25,3,10,-15.4336426174268,25.0975773643369
"26222",26222,6498,146,12,2,14,32.0357268908992,22.3455056389598
"26223",26223,6506,144,20,1,23,-34.7251595929265,11.8858825754893
"26224",26224,9651,52,29,6,23,47.6647454546764,18.9578841102337
"26225",26225,1230,127,29,2,8,-25.5860390840098,21.2165182281972
"26226",26226,10975,199,33,10,12,-12.4093361664563,25.364272154791
"26227",26227,6909,139,40,2,14,22.4249036982656,23.7609130192285
"26228",26228,258,77,17,2,13,-4.97924957890064,10.5392324427033
"26229",26229,740,101,26,2,13,17.2976549714804,8.78845531084342
"26230",26230,7887,186,25,3,27,-46.5367444325238,18.2632157969982
"26231",26231,3748,182,19,3,8,34.1628313530236,15.322012827293
"26232",26232,3685,121,27,7,16,20.5025010509416,20.9644021694909
"26233",26233,2292,140,39,4,31,-24.2354813031852,23.5432276417757
"26234",26234,7664,46,22,8,19,-19.0226563485339,25.9257644013988
"26235",26235,1621,25,38,5,19,-24.0052199689671,20.6502175641495
"26236",26236,6355,49,12,4,8,-47.8850612882525,21.0272161488521
"26237",26237,397,93,30,6,19,18.7230255687609,22.9134514376195
"26238",26238,5483,80,25,6,25,29.5266097644344,7.95632588974224
"26239",26239,3052,139,33,9,13,25.537426979281,1.50784175001364
"26240",26240,10305,198,18,4,26,40.5030167894438,1.37057571822754
"26241",26241,10483,59,39,4,27,-23.198054288514,22.0157875532145
"26242",26242,6659,180,12,10,11,-27.4286217289045,7.23833239297406
"26243",26243,1843,195,19,8,29,1.23165231198072,14.3758256097732
"26244",26244,3036,61,12,1,11,3.41003795620054,2.41839962157188
"26245",26245,2725,89,37,4,12,47.6719822268933,18.8961586094934
"26246",26246,6539,131,38,8,25,9.56563127692789,17.8996730627336
"26247",26247,5576,78,24,9,26,11.9338692864403,10.789596463033
"26248",26248,3917,117,19,5,16,-6.01192740723491,23.9882680325317
"26249",26249,2855,84,40,5,27,33.0927987815812,3.60474685282237
"26250",26250,5188,152,16,5,31,-34.8479978507385,7.45765023848205
"26251",26251,3342,58,17,7,32,-42.8785633062944,11.1738318594301
"26252",26252,1053,79,21,7,23,-43.471148586832,11.4438243413526
"26253",26253,10106,74,25,5,12,-31.1452973634005,23.3494305574358
"26254",26254,10780,117,37,8,19,20.7991633331403,16.8149959698506
"26255",26255,3899,72,15,2,9,-0.426131766289473,16.3000519557828
"26256",26256,4465,161,10,6,26,24.0896715084091,26.4497446926306
"26257",26257,9147,30,24,9,10,-5.12537928298116,13.7370712971315
"26258",26258,1295,99,37,2,30,38.7471618130803,12.0349667947041
"26259",26259,3518,65,40,3,22,-6.23380369506776,24.9337269939908
"26260",26260,12226,68,16,3,30,-39.9886195780709,4.32290704468568
"26261",26261,416,196,37,3,17,25.5137768574059,11.6178925756218
"26262",26262,5104,95,17,10,26,15.7847092254087,15.2427701449017
"26263",26263,7184,39,17,8,15,6.17650451604277,12.0321064356966
"26264",26264,673,42,31,9,30,3.73359362129122,0.505205673738848
"26265",26265,5457,186,40,2,29,-22.0164897618815,11.0498004668176
"26266",26266,12077,191,39,4,21,-47.4461848381907,0.644919256943976
"26267",26267,999,166,10,5,31,17.7444773260504,9.68423970774235
"26268",26268,6014,83,13,1,31,27.7844488155097,17.8053805304226
"26269",26269,11382,63,20,8,29,0.227856822311878,23.7700698353692
"26270",26270,1792,177,24,4,21,-1.73699567094445,12.5562007752974
"26271",26271,2382,102,15,8,25,-45.3541606198996,14.9113764890234
"26272",26272,8567,185,33,2,13,3.20528785232455,12.3808345984025
"26273",26273,9285,45,26,2,15,39.9750757263973,24.5795891071616
"26274",26274,4245,181,14,4,16,-30.4477955214679,13.7240369289916
"26275",26275,11495,162,35,4,25,25.6890492746606,21.9743987491941
"26276",26276,10749,187,30,8,24,14.7701910464093,2.5883225847818
"26277",26277,2450,130,34,5,25,38.8628226937726,9.88683888293616
"26278",26278,3408,43,33,10,29,-46.9136087223887,26.0443984032767
"26279",26279,2883,37,15,9,26,-0.058699632063508,7.20389970654226
"26280",26280,9484,54,25,3,25,-35.6409410247579,4.92654008034547
"26281",26281,3318,83,40,10,17,-24.4524862151593,15.2836340426148
"26282",26282,8049,58,28,10,16,15.6356970779598,23.2903682172194
"26283",26283,8864,31,21,9,10,-17.1921492321417,6.4791309407542
"26284",26284,12167,110,26,10,28,28.4451974788681,15.9808142148782
"26285",26285,7368,166,14,7,16,-35.5967527953908,14.9750368448687
"26286",26286,7325,168,21,2,19,-29.0810094447806,26.1257751444348
"26287",26287,11017,35,25,1,21,-3.49101845640689,6.94729971142509
"26288",26288,7303,91,31,2,14,-1.3913850300014,21.7228018527306
"26289",26289,2756,125,20,2,20,4.29713251069188,14.3740168217672
"26290",26290,12052,150,14,8,25,-5.81831343006343,20.0860432651539
"26291",26291,3009,126,25,6,15,-44.2949006799608,21.4754176074853
"26292",26292,12093,36,28,7,9,-39.6416467148811,10.546358833859
"26293",26293,8102,116,13,3,26,0.0569533323869109,0.276802316228626
"26294",26294,1363,145,37,4,26,33.5015900200233,0.134210049771704
"26295",26295,6359,32,21,9,32,22.9402424069121,2.26175908864546
"26296",26296,2918,181,10,1,21,3.76299226190895,6.78710004263557
"26297",26297,2003,107,23,3,31,20.1690925518051,18.416366628757
"26298",26298,664,25,30,1,20,-20.8410096587613,16.8403090870988
"26299",26299,4652,197,16,2,22,-18.5197155922651,5.81884150113608
"26300",26300,2755,195,20,5,8,6.61337589845061,23.7950284062543
"26301",26301,4041,132,19,2,10,28.9390541147441,19.9506259151662
"26302",26302,513,178,34,3,26,-45.2491675037891,17.0855623584669
"26303",26303,9339,169,24,4,14,-39.3256011418998,20.2697495891924
"26304",26304,1446,58,27,7,22,5.55173817556351,23.4518516258027
"26305",26305,7836,77,26,9,20,-34.6915277186781,6.59786886022356
"26306",26306,1095,164,40,4,13,-41.9454189017415,9.56030340376729
"26307",26307,10749,81,34,2,25,9.95464287698269,14.791832771708
"26308",26308,4204,97,31,6,26,29.2856689775363,25.2363785976088
"26309",26309,2992,36,35,8,30,-1.37646030634642,0.22749498926755
"26310",26310,3576,58,11,7,12,20.8124563796446,8.91632942705136
"26311",26311,356,74,37,6,15,-48.734009754844,5.90227288366272
"26312",26312,10487,37,28,6,17,2.4646723177284,0.0928687098629307
"26313",26313,4836,27,25,10,19,-19.6680644061416,16.1036428583888
"26314",26314,8275,159,21,6,15,-43.9403792610392,16.4755479633419
"26315",26315,7673,99,21,9,30,-45.6516411853954,16.7392771630341
"26316",26316,4841,53,24,5,32,35.9850770095363,21.6021949158704
"26317",26317,4900,49,10,7,8,-15.982747823,22.0842892546114
"26318",26318,3443,33,23,9,28,-44.1231725737453,22.5869835977403
"26319",26319,9384,95,35,4,19,-30.916309193708,14.2979290498134
"26320",26320,5054,47,10,6,31,-38.0892235785723,19.0970495332337
"26321",26321,327,62,28,5,28,-0.59158334042877,14.1618027798531
"26322",26322,4728,44,26,7,30,-24.5209135115147,20.0004593700508
"26323",26323,8946,62,38,9,8,-23.3372804010287,21.3410439743702
"26324",26324,8956,123,29,9,10,-36.3846885040402,1.15235824667476
"26325",26325,3236,185,10,5,26,-33.0246742814779,12.620841163554
"26326",26326,3267,54,32,9,24,44.9436491122469,7.68468457750999
"26327",26327,9217,48,32,4,20,-46.808842336759,15.1859748530432
"26328",26328,7668,126,36,3,25,-48.3322008280084,10.278098776585
"26329",26329,10199,145,18,5,11,-45.911120949313,3.80389240771742
"26330",26330,5338,66,13,10,25,-3.93691004719585,22.1149877993923
"26331",26331,1004,42,17,1,25,-12.3840942746028,11.8175756910413
"26332",26332,1614,46,36,9,22,-48.476479225792,12.0894236723683
"26333",26333,9271,82,20,8,19,12.5291388947517,16.678081596971
"26334",26334,3813,104,34,1,10,36.2669448833913,22.338466864839
"26335",26335,5508,45,15,6,11,-10.8577873324975,25.4143663507155
"26336",26336,10645,47,19,4,28,45.4365591751412,20.6926189029783
"26337",26337,7056,44,33,5,13,38.0944374715909,16.5208049598064
"26338",26338,2211,50,18,2,14,-14.4079972058535,2.13058704034775
"26339",26339,10634,43,40,9,16,-5.54400556720793,12.7794014109471
"26340",26340,2571,89,21,2,25,-27.9382063541561,18.721712408379
"26341",26341,4813,37,40,4,31,-44.3588462891057,0.498156139523024
"26342",26342,876,129,13,8,32,23.3530138386413,2.61968002496543
"26343",26343,6014,174,26,6,28,-9.73137686960399,15.0440838066745
"26344",26344,9110,142,28,5,12,-43.3555928524584,25.4724341657092
"26345",26345,7271,45,21,7,10,47.4105069413781,21.3244565167509
"26346",26346,4518,110,22,8,24,-21.0447798250243,11.0019694199506
"26347",26347,4411,177,22,10,20,42.1324664261192,8.16627815845958
"26348",26348,11032,42,33,2,27,-4.13420430850238,0.258386339649325
"26349",26349,8286,122,29,1,19,-33.9275841135532,24.4918901130233
"26350",26350,9167,75,12,5,17,37.6366445561871,21.661092146625
"26351",26351,2084,199,39,2,31,-23.3385452535003,17.5315103237471
"26352",26352,7774,88,39,6,19,32.7625445323065,5.80192463900382
"26353",26353,11095,117,28,5,25,-44.3730207392946,21.1229393789284
"26354",26354,7231,121,36,3,19,-11.5295127732679,11.1537534790267
"26355",26355,1281,171,31,9,12,-7.80004395637661,18.5516643652348
"26356",26356,4382,192,32,2,29,5.60757464263588,7.97304391222959
"26357",26357,6402,30,19,1,8,34.37105785124,4.59129916608403
"26358",26358,3105,109,18,8,17,-9.70656333956867,21.991116197892
"26359",26359,10874,32,29,1,8,10.9459213912487,8.59712426875089
"26360",26360,7255,120,23,6,28,-33.5372387431562,12.9578902982017
"26361",26361,4591,146,10,5,31,-46.3390161283314,1.25031024779868
"26362",26362,10347,178,33,6,16,-43.8213601242751,26.3008816414918
"26363",26363,8317,175,37,3,25,-0.529024144634604,20.4832347907205
"26364",26364,5064,170,35,8,27,39.33269479312,25.9650968735311
"26365",26365,10294,160,10,9,15,-25.5849805893376,17.7512710483475
"26366",26366,9005,184,34,4,16,19.4158032769337,23.8177265119357
"26367",26367,8564,143,40,6,31,36.9258530437946,16.8753793955345
"26368",26368,1371,117,11,10,21,42.339992383495,3.00348053213418
"26369",26369,5737,69,35,3,24,-30.9604529757053,21.4929613932243
"26370",26370,12070,102,23,3,26,32.8129183733836,8.66865460988367
"26371",26371,7837,37,10,10,27,-7.98017310444266,2.23232321386226
"26372",26372,3303,130,30,9,29,35.4899629484862,7.38960882112477
"26373",26373,12242,137,14,10,11,-25.6171769462526,2.24484352216683
"26374",26374,8227,165,18,10,31,41.9795480323955,14.2299208320382
"26375",26375,7689,34,39,4,20,-25.1034795306623,6.73000668257289
"26376",26376,5268,55,40,8,14,-47.5192231824622,1.9750554141812
"26377",26377,2433,34,33,2,15,-4.7650492284447,16.9862775924834
"26378",26378,11942,53,27,8,9,13.4620696539059,19.7863381383219
"26379",26379,4978,181,37,3,17,-14.6581779001281,25.3197259477424
"26380",26380,2544,173,23,9,29,-46.7396425781772,2.37586175786844
"26381",26381,983,161,39,6,11,-41.8063620803878,1.57966526054591
"26382",26382,4668,102,22,3,27,43.2736364193261,18.1214429882786
"26383",26383,10657,27,40,7,11,33.0470884451643,15.0580827334195
"26384",26384,5924,65,23,2,23,48.0347577016801,1.21513676214498
"26385",26385,6234,72,34,1,30,46.9256156357005,21.6442878891334
"26386",26386,3567,197,31,2,8,0.965175917372108,4.66960299934028
"26387",26387,4253,41,12,5,24,-30.7023502886295,16.8901193929717
"26388",26388,9764,140,19,9,16,-37.6320915063843,7.41558592384355
"26389",26389,5951,47,30,7,31,-33.3514468744397,5.90155612190068
"26390",26390,6378,172,38,3,13,28.623978048563,15.7960850093116
"26391",26391,11314,103,35,8,25,40.0979702128097,18.8648682533193
"26392",26392,1731,129,18,4,11,-3.54876050259918,26.4650323196719
"26393",26393,7890,55,25,3,12,-13.8409418053925,19.7777680743553
"26394",26394,10370,59,31,6,17,-21.8956745928153,6.6781639465366
"26395",26395,11166,131,14,1,8,47.7845711633563,8.24431687013269
"26396",26396,10682,142,32,6,29,-1.65131934918463,9.94845308085927
"26397",26397,4063,169,14,4,29,-4.76203693542629,1.83627497306536
"26398",26398,992,102,18,4,28,-2.96473321504891,18.1137948312333
"26399",26399,4680,168,12,6,21,44.6920983493328,12.1992265299018
"26400",26400,9298,40,15,10,16,6.3549208920449,1.85406829552515
"26401",26401,9148,90,34,7,30,-37.3906388413161,21.345016497781
"26402",26402,2577,134,14,7,13,-2.47815379407257,15.3111301634884
"26403",26403,7270,44,36,6,23,-14.7613661596552,8.13291526855715
"26404",26404,4052,186,36,7,13,-2.10871223825961,4.90781742255017
"26405",26405,2720,139,29,3,32,3.49664569366723,15.8688901625676
"26406",26406,3670,31,15,10,18,41.2869069725275,16.7535940061631
"26407",26407,3555,123,29,9,25,22.2236200235784,1.38062876883824
"26408",26408,3015,34,23,10,24,-6.3109542010352,9.90217254270031
"26409",26409,3221,172,17,3,15,-37.126624956727,18.3542978785192
"26410",26410,11913,108,11,10,20,26.6383348964155,21.2377529362836
"26411",26411,10276,71,13,7,24,-33.5968672530726,13.0484785814423
"26412",26412,704,39,14,7,9,33.6916239466518,25.9356911874777
"26413",26413,4752,169,15,8,31,26.4094007201493,14.139111343703
"26414",26414,7471,113,16,4,23,28.6070623667911,5.74431971786637
"26415",26415,2118,128,32,1,30,-6.34538806043565,22.665493464604
"26416",26416,2696,197,37,1,19,-2.50325521919876,21.6164724143173
"26417",26417,5033,81,11,7,11,43.7505525769666,11.6814973417562
"26418",26418,11494,53,40,6,18,43.1595547357574,9.56727292211633
"26419",26419,12203,82,29,2,10,32.92040086817,15.6434073194123
"26420",26420,11155,92,27,1,10,0.00139262992888689,14.2416931903467
"26421",26421,3842,123,16,7,8,-2.61223362758756,2.10572204033448
"26422",26422,556,186,20,7,25,-2.48431470245123,24.3016793732729
"26423",26423,939,62,34,10,16,-11.5457055391744,12.9011076667302
"26424",26424,11011,53,32,7,19,-14.5218759775162,26.0895477741123
"26425",26425,2694,68,35,9,18,28.3037758665159,6.48682272430835
"26426",26426,4512,180,19,6,24,2.52120362129062,13.2784640616092
"26427",26427,11458,52,36,3,23,38.5983695043251,10.2271584386281
"26428",26428,3457,136,40,8,28,-0.44279822614044,19.2783365881213
"26429",26429,1171,101,23,5,30,3.76474685035646,6.04236549491505
"26430",26430,5422,150,26,7,10,6.80987099185586,9.32785744032403
"26431",26431,8214,161,10,3,27,-2.24261558614671,14.7213193767758
"26432",26432,398,177,26,3,28,9.95920824352652,8.73624957584636
"26433",26433,5819,132,11,10,27,7.88601571694016,15.9261799437217
"26434",26434,3492,137,11,2,20,30.6441143155098,14.3735563958227
"26435",26435,4955,181,27,9,23,-18.5101342154667,8.83409403771837
"26436",26436,2402,32,36,9,21,-17.6558232167736,22.0383609738275
"26437",26437,11821,129,31,10,32,-2.07785684615374,4.54961889552325
"26438",26438,5115,89,22,7,20,-32.8777048038319,4.5882415530649
"26439",26439,7283,169,25,1,25,-4.40592428203672,6.65359451596695
"26440",26440,10429,138,22,10,16,28.6630528513342,3.07149709762074
"26441",26441,1644,93,34,5,16,42.716535134241,24.470567541111
"26442",26442,12042,144,16,9,15,-3.90855532605201,18.6242161441674
"26443",26443,7154,143,34,2,10,-39.7966861259192,14.9068315211565
"26444",26444,11414,63,34,2,20,-46.9125912990421,9.76356768116169
"26445",26445,3305,194,25,2,11,7.1161802392453,24.1110601756284
"26446",26446,11357,58,30,3,8,-33.9509883662686,1.48091718514799
"26447",26447,3535,75,29,3,21,49.6653435518965,17.0715271040618
"26448",26448,8726,60,33,8,19,-31.0815311269835,16.7799402652823
"26449",26449,9174,163,33,5,30,48.892164346762,5.45643592505041
"26450",26450,1642,107,34,7,28,43.8550831051543,22.9436564185717
"26451",26451,6261,47,16,3,16,2.24348532501608,13.7634387062539
"26452",26452,2208,82,37,6,12,-13.3016782114282,1.15569425247214
"26453",26453,11842,80,17,5,22,-27.1547190612182,20.5460291501838
"26454",26454,2964,73,17,1,17,-7.54791805520654,18.3469976291547
"26455",26455,3857,61,10,10,14,17.6416867878288,24.6316110135866
"26456",26456,1012,127,22,9,25,16.845254949294,8.3581938118129
"26457",26457,2079,73,18,6,11,-17.6092417445034,12.6896258110262
"26458",26458,6983,121,38,8,29,32.3009357089177,9.67104573358363
"26459",26459,8096,31,26,4,23,49.3675980018452,4.81326053370861
"26460",26460,909,116,32,9,31,37.1766667114571,9.5119686314452
"26461",26461,3478,135,28,3,8,-15.4080886859447,10.5919600299669
"26462",26462,9485,47,34,6,10,8.2562540192157,25.3026619733942
"26463",26463,6751,180,36,6,17,7.7317988499999,17.0528649286123
"26464",26464,8749,86,16,6,29,-17.8854572586715,26.153793672855
"26465",26465,6520,69,29,5,30,-23.787425714545,6.8147234522244
"26466",26466,11714,61,36,8,8,-20.282513438724,25.1975418363884
"26467",26467,1302,156,36,9,32,16.378066665493,23.2773198930388
"26468",26468,2624,113,24,6,31,-32.6589820208028,3.34087054091436
"26469",26469,7023,56,11,6,32,29.5128722675145,0.434935861690436
"26470",26470,11169,38,19,5,28,-45.6943051423877,22.6193907086335
"26471",26471,9297,187,14,9,12,24.0826120367274,19.4597966929765
"26472",26472,8090,190,19,2,23,-33.1833627773449,0.425032989675878
"26473",26473,1332,167,33,4,32,-43.1370672071353,5.44449677910004
"26474",26474,8884,119,31,5,27,37.3659242875874,3.70525240217242
"26475",26475,3681,43,15,3,29,13.9823288423941,18.8343137482041
"26476",26476,11981,100,15,4,8,-49.282568320632,15.0691512803326
"26477",26477,4247,80,18,8,29,45.3315383289009,22.4434923389221
"26478",26478,9049,163,10,4,31,-22.30964677874,8.17149194273422
"26479",26479,10103,167,39,6,22,-7.68551116343588,11.6745483811116
"26480",26480,11362,60,35,10,25,-29.9439164577052,12.6259279305837
"26481",26481,376,152,17,2,16,-6.16881542373449,21.635494812327
"26482",26482,779,134,23,8,27,10.8454616274685,12.3223967694091
"26483",26483,11070,149,27,1,10,-3.73862986452878,22.1508801136841
"26484",26484,2949,156,12,1,17,38.6362984543666,8.77525985593768
"26485",26485,8412,56,20,2,29,-39.5071863895282,12.8102441187894
"26486",26486,9691,75,29,4,30,-5.409772018902,24.6853385369694
"26487",26487,12039,198,12,5,27,47.1754021244124,14.0129751555866
"26488",26488,11124,32,34,3,23,-37.2535413596779,19.2049002417712
"26489",26489,325,149,30,2,20,0.655464478768408,10.7591216097677
"26490",26490,4767,87,26,7,25,-40.4942714842036,3.86238048339286
"26491",26491,10737,136,12,1,20,45.6588363973424,5.95342639983143
"26492",26492,2779,155,19,8,29,6.43293943721801,1.18273487088503
"26493",26493,6773,136,25,2,22,-0.44727239292115,3.25071889911941
"26494",26494,12193,60,19,2,10,37.1816026745364,6.99748182053375
"26495",26495,11266,69,26,10,18,-31.7600391805172,22.8273948140321
"26496",26496,2333,32,34,1,32,-25.6884957430884,8.91220322060981
"26497",26497,3009,32,40,5,14,-45.6682490417734,8.37086682215333
"26498",26498,9778,75,11,2,31,-41.0838902462274,18.5695451319756
"26499",26499,4738,64,10,10,21,35.8059437246993,25.7478582436223
"26500",26500,11505,59,27,5,13,17.1821563970298,21.4200546175346
"26501",26501,11484,171,31,7,21,-4.87770875915885,6.47699079858512
"26502",26502,566,134,31,7,14,15.1724728289992,5.87348921624152
"26503",26503,445,176,30,3,11,-27.5880569824949,26.3334533867738
"26504",26504,4149,106,28,10,8,-40.0936370482668,16.0202255614682
"26505",26505,11526,119,22,5,25,3.37300191167742,2.30754418119299
"26506",26506,6969,98,18,7,31,-5.36822662688792,20.2015719862983
"26507",26507,12271,30,36,6,19,2.49913928564638,8.91511092650308
"26508",26508,590,133,36,2,12,43.8152571907267,18.6153056996507
"26509",26509,2606,89,17,7,9,6.92833696957678,22.5801549848092
"26510",26510,809,38,32,3,22,-27.3423518287018,2.87979993465915
"26511",26511,1012,59,15,1,21,-11.3045696401969,5.10905253976421
"26512",26512,7526,153,11,4,28,19.0929360454902,23.4787823666173
"26513",26513,2120,95,34,4,28,44.2332462407649,9.50705793140526
"26514",26514,5867,152,21,7,19,-43.5460441280156,11.919585704037
"26515",26515,5787,169,15,7,14,11.3837385550141,25.7440149647468
"26516",26516,3407,194,34,9,15,-18.9609047491103,23.9340123390285
"26517",26517,6221,54,40,7,21,30.9606707189232,16.3241067280485
"26518",26518,2176,178,19,10,21,13.4773207595572,10.5047399957899
"26519",26519,12143,165,18,2,20,-20.9452043287456,15.2184272007577
"26520",26520,8396,181,30,7,23,1.03690284304321,21.6222223400672
"26521",26521,4059,119,36,8,12,-40.8075264422223,2.92677625116101
"26522",26522,3752,136,12,4,18,8.388213487342,25.459711124629
"26523",26523,2583,154,15,9,13,-3.51138454861939,3.38886337173218
"26524",26524,9281,186,20,7,30,-37.5269167590886,20.9378164118817
"26525",26525,8816,54,20,6,16,24.3118081707507,17.1849583100418
"26526",26526,7132,34,15,5,27,-23.6845737555996,16.2749198721966
"26527",26527,12214,178,12,2,25,22.5563273997977,8.9853437322157
"26528",26528,8996,78,23,6,20,38.771590939723,15.3231902988094
"26529",26529,11526,164,10,1,28,-34.9623803980649,2.82206616385234
"26530",26530,734,52,38,5,23,-46.8593413941562,12.5036538515091
"26531",26531,4498,172,21,6,10,-32.3274633614346,5.36316310300096
"26532",26532,9362,118,18,2,29,-37.8780210157856,6.22284936794289
"26533",26533,10461,41,15,1,26,-20.5318432068452,16.0161601952196
"26534",26534,12294,194,28,8,29,-4.11318584810942,24.7659437904237
"26535",26535,3253,187,25,2,29,10.3882646653801,23.3468312849759
"26536",26536,3894,58,13,7,18,-19.8565627913922,26.4919272449182
"26537",26537,4997,188,25,8,31,0.355807365849614,21.1953317307658
"26538",26538,7046,167,37,5,8,-37.7343495609239,15.8441288210151
"26539",26539,7042,198,37,7,23,41.1051671253517,0.970454639579402
"26540",26540,1880,32,39,3,30,-43.0424498394132,0.408841119791148
"26541",26541,5711,38,26,6,23,-13.5217809816822,12.5822548213329
"26542",26542,1659,63,19,2,10,21.8642810126767,22.1441061588272
"26543",26543,10692,141,14,4,11,-34.8880160599947,24.3107033047087
"26544",26544,1869,135,15,6,21,29.9686955520883,22.5356594748364
"26545",26545,5897,151,31,5,12,-0.848739896900952,8.02419754562411
"26546",26546,5997,114,31,9,27,47.3087972961366,8.89117549627693
"26547",26547,8336,142,19,6,26,7.87179477047175,22.0961503281754
"26548",26548,3996,129,31,3,8,-39.7780643310398,10.0900321585112
"26549",26549,1643,86,38,10,32,-30.570450774394,20.7037773682538
"26550",26550,6348,79,25,6,24,15.6750463647768,17.8617330789238
"26551",26551,3358,136,33,3,22,36.6077093873173,10.5441179391951
"26552",26552,3509,136,33,1,20,-39.2888478469104,24.250465276042
"26553",26553,7687,62,36,7,12,-37.9891899414361,10.3016420186248
"26554",26554,2763,68,24,9,29,37.2719683451578,19.5761142265648
"26555",26555,10957,137,28,7,8,20.816561486572,17.4366821497129
"26556",26556,1885,76,14,1,11,49.1826499579474,4.66884349951753
"26557",26557,10251,31,34,7,25,8.18579329643399,18.4426291084441
