"","SimNumber","Targets","Span","Samples","Errors","OffsetVaria"
"3827",3827,233,49,18,19,25.1455869769542
"3828",3828,809,38,14,32,23.7751950154444
"3829",3829,979,57,11,25,22.611382890478
"3830",3830,607,40,25,9,17.0693682921408
"3831",3831,717,50,12,23,8.46123528849962
"3832",3832,377,38,19,14,10.227574361955
"3833",3833,362,77,17,9,13.3750752586513
"3834",3834,1150,70,9,20,19.4339079353265
"3835",3835,956,41,23,22,26.2520248009609
"3836",3836,788,46,9,26,10.914069167614
"3837",3837,902,90,24,25,25.5451994807008
"3838",3838,433,42,23,8,1.50574380913447
"3839",3839,408,33,11,27,15.7586646566477
"3840",3840,374,28,17,16,9.89685780849797
"3841",3841,835,96,21,29,3.52430243934272
"3842",3842,748,97,23,28,9.75193586425413
"3843",3843,1094,98,19,32,10.6163386477744
"3844",3844,677,80,23,24,20.0267019398604
"3845",3845,351,87,19,18,6.17795544447657
"3846",3846,828,89,14,11,3.41083660856169
"3847",3847,743,62,17,13,10.049821338099
"3848",3848,247,35,21,14,13.8604187018492
"3849",3849,851,96,24,23,24.0155850940726
"3850",3850,704,36,24,26,18.3870504538605
"3851",3851,343,30,24,25,26.0748889216115
"3852",3852,1129,70,4,26,13.1778575993502
"3853",3853,993,93,9,25,18.3692307309154
"3854",3854,485,93,2,15,12.2360424601438
"3855",3855,886,86,17,20,26.2612943389681
"3856",3856,953,72,22,29,10.5283238596562
"3857",3857,661,38,10,20,23.3047063584263
"3858",3858,764,71,23,9,12.7914432652122
"3859",3859,1109,67,13,26,4.70685014162213
"3860",3860,647,25,11,18,11.9089266392014
"3861",3861,206,93,20,12,7.1697422663013
"3862",3862,1008,53,21,31,8.93877776773018
"3863",3863,836,65,16,29,13.9120878079585
"3864",3864,528,79,14,27,4.71107067164849
"3865",3865,1106,64,6,20,14.2745424214494
"3866",3866,509,48,24,25,12.0251578143898
"3867",3867,806,96,15,18,22.8616292346085
"3868",3868,389,87,9,19,8.52539585919562
"3869",3869,811,45,18,18,20.8433455112532
"3870",3870,1143,80,14,16,17.0672921737707
"3871",3871,839,44,16,31,18.9806900574863
"3872",3872,701,45,6,32,13.5030091970386
"3873",3873,838,93,14,18,19.9870817153947
"3874",3874,458,57,22,13,5.39248460858664
"3875",3875,755,31,22,28,25.785250431244
"3876",3876,377,61,5,16,20.337893924637
"3877",3877,937,86,6,9,26.0061739741352
"3878",3878,495,97,21,29,0.34240852172533
"3879",3879,290,48,14,17,22.2535225660692
"3880",3880,1042,85,23,18,3.08998411303805
"3881",3881,301,25,10,24,3.10314248757064
"3882",3882,928,64,12,11,26.2870901303848
"3883",3883,1042,34,12,16,21.8816726189423
"3884",3884,628,93,6,27,1.18865864867391
"3885",3885,821,59,10,10,20.876030836001
"3886",3886,694,65,14,26,7.99764312432357
"3887",3887,1156,31,11,21,25.8939927592566
"3888",3888,710,52,4,19,10.1264446468896
"3889",3889,996,98,18,25,21.2808329323179
"3890",3890,746,93,16,13,5.72898181946389
"3891",3891,421,49,23,27,20.913825718943
"3892",3892,826,65,15,16,23.4711430693751
"3893",3893,676,71,17,30,20.6455332764979
"3894",3894,757,31,17,10,13.8003018291371
"3895",3895,336,91,8,10,21.7287518890998
"3896",3896,383,25,14,9,19.8044612293115
"3897",3897,1080,47,4,8,17.4422131840354
"3898",3898,506,55,24,9,8.7791405113358
"3899",3899,229,91,5,13,3.93322415894666
"3900",3900,640,85,22,19,8.09949557966716
"3901",3901,419,64,25,8,22.8013912429605
"3902",3902,210,50,10,10,24.4279193000572
"3903",3903,503,52,3,22,24.7191225821716
"3904",3904,723,44,2,19,3.0117133374589
"3905",3905,323,91,11,26,8.53959385386738
"3906",3906,670,95,11,14,22.4859449239371
"3907",3907,752,28,13,20,5.61244217382348
"3908",3908,1075,48,20,15,9.54437339165248
"3909",3909,673,79,13,12,22.6734664111673
"3910",3910,208,83,8,12,11.074490658476
"3911",3911,549,71,21,31,15.1672351913364
"3912",3912,715,45,17,24,0.576961002040887
"3913",3913,911,31,19,27,7.43430566950305
"3914",3914,552,78,21,25,18.1534565783131
"3915",3915,693,55,3,8,25.4435143497698
"3916",3916,608,34,18,25,11.8041327169326
"3917",3917,1026,48,19,29,18.1805026076224
"3918",3918,1031,66,19,13,11.5079238497436
"3919",3919,239,54,19,27,5.4674474508639
"3920",3920,965,44,8,14,7.1001444974551
"3921",3921,599,85,23,27,16.4925889429229
"3922",3922,737,56,16,26,8.93030097848596
"3923",3923,1192,37,25,11,19.7189163025341
"3924",3924,956,32,12,20,11.3318069217729
"3925",3925,330,99,24,10,2.20475174764474
"3926",3926,1045,49,2,26,7.42855386197055
"3927",3927,974,32,15,23,10.4184824224932
"3928",3928,767,40,17,32,7.663189177742
"3929",3929,430,58,3,10,13.2042042409957
"3930",3930,1178,87,18,27,15.2303823757945
"3931",3931,1129,28,25,13,25.667487626872
"3932",3932,713,80,8,24,10.8742900343146
"3933",3933,209,25,13,30,16.0469241951883
"3934",3934,1144,52,25,9,5.66925419812324
"3935",3935,1078,39,11,16,25.7044219181587
"3936",3936,406,32,5,31,3.56251509037567
"3937",3937,811,61,18,32,5.58192870390997
"3938",3938,536,95,25,11,17.334658254714
"3939",3939,966,83,13,27,22.5270627821027
"3940",3940,755,34,24,11,25.0209331276552
"3941",3941,759,61,23,13,4.98908623576025
"3942",3942,584,41,22,26,23.4250907513497
"3943",3943,628,83,8,9,9.64859106271132
"3944",3944,388,87,14,15,16.0492405154032
"3945",3945,475,100,19,16,9.21144742791494
"3946",3946,649,35,15,9,16.1603975901187
"3947",3947,286,26,14,20,2.28926290323376
"3948",3948,505,87,16,28,13.9574440514916
"3949",3949,1106,67,5,31,23.2661039871187
"3950",3950,909,25,10,31,23.3181887327451
"3951",3951,1068,50,4,31,15.2970274363777
"3952",3952,668,70,23,28,6.42937917991634
"3953",3953,939,36,9,16,24.1496582404301
"3954",3954,847,48,11,22,2.85753426263388
"3955",3955,834,43,17,21,5.25397418785864
"3956",3956,1087,86,22,21,26.3752715642399
"3957",3957,538,58,24,27,8.69255987605918
"3958",3958,218,76,25,10,5.50879495438212
"3959",3959,932,39,16,16,6.41151490499545
"3960",3960,843,98,22,27,7.60299270253838
"3961",3961,377,70,25,32,11.2863946874933
"3962",3962,1116,78,19,31,16.872808868076
"3963",3963,749,62,14,29,22.6106372664887
"3964",3964,1150,92,19,8,6.48316209557699
"3965",3965,273,73,20,25,9.01710298544122
"3966",3966,554,94,5,26,2.98273640170344
"3967",3967,478,44,14,31,4.44695666899579
"3968",3968,277,87,11,31,21.441641391733
"3969",3969,223,63,22,12,0.516092681067996
"3970",3970,780,54,7,14,2.91044778853399
"3971",3971,354,97,16,12,19.428587839586
"3972",3972,224,32,18,23,21.4052842277649
"3973",3973,626,61,23,23,5.95980150931026
"3974",3974,505,96,5,23,21.895455560226
"3975",3975,643,46,7,11,20.2010207905618
"3976",3976,709,77,4,8,24.5121951526061
"3977",3977,1056,63,12,13,4.66543204349
"3978",3978,507,30,19,18,13.8724411028004
"3979",3979,225,80,5,12,18.8584511708324
"3980",3980,928,59,16,10,11.0801198107975
"3981",3981,1191,49,18,21,6.53144383247686
"3982",3982,525,91,3,25,13.3583816129616
"3983",3983,239,97,23,31,6.03508490863699
"3984",3984,562,81,15,16,22.838964470414
"3985",3985,1109,97,14,31,2.1527621338442
"3986",3986,851,97,15,26,1.83491199479694
"3987",3987,944,36,3,17,3.88570334091876
"3988",3988,756,42,25,14,25.5390792324622
"3989",3989,679,58,21,12,14.4872344916882
"3990",3990,592,63,25,9,22.7605453424933
"3991",3991,339,46,12,20,22.1913558273977
"3992",3992,1144,80,5,8,11.6014809382011
"3993",3993,1104,40,3,23,17.1736065147342
"3994",3994,1104,64,22,18,24.8976956807428
"3995",3995,574,40,6,18,26.2063705509214
"3996",3996,883,27,15,12,10.221589750143
"3997",3997,619,26,18,20,6.51571867554169
"3998",3998,690,62,21,21,11.2963858428788
"3999",3999,1047,95,19,26,26.2395632906524
"4000",4000,867,37,8,23,0.755223575623706
"4001",4001,467,95,9,30,13.2882390341004
"4002",4002,329,94,20,28,8.7453058924533
"4003",4003,328,41,11,20,2.56020985617232
"4004",4004,653,45,24,22,4.15463372619636
"4005",4005,658,88,13,31,25.9820216514901
"4006",4006,795,92,12,11,3.91757822197676
"4007",4007,530,29,6,28,20.3861786230309
"4008",4008,652,80,2,9,9.18463478901423
"4009",4009,651,44,15,13,22.1727565219984
"4010",4010,788,49,3,27,20.2987005378378
"4011",4011,767,31,24,26,6.92012115525804
"4012",4012,335,71,15,21,13.0454688520797
"4013",4013,932,55,20,25,3.97776964413119
"4014",4014,229,37,7,11,12.9362711326624
"4015",4015,1179,97,21,11,21.6701592480061
"4016",4016,919,66,4,8,24.3922142879232
"4017",4017,813,68,6,28,16.1877878745995
"4018",4018,1155,64,9,26,11.0739287520028
"4019",4019,1008,96,22,16,22.6277982297663
"4020",4020,372,81,12,19,22.5886855992074
"4021",4021,900,99,21,26,4.07620180832339
"4022",4022,494,47,18,24,21.1104110930993
"4023",4023,372,65,6,28,5.23505285700248
"4024",4024,634,92,21,9,22.595403390564
"4025",4025,1109,67,19,10,7.26886974610295
"4026",4026,343,44,24,21,15.2693330311393
"4027",4027,628,26,24,9,2.02908409682754
"4028",4028,847,97,18,24,24.1080583250739
"4029",4029,1165,38,16,19,17.5743151167789
"4030",4030,718,26,16,18,15.6952206749599
"4031",4031,615,67,2,18,21.6607476878508
"4032",4032,316,29,22,31,3.26423330693203
"4033",4033,463,29,21,22,18.8260392906999
"4034",4034,743,65,11,29,6.21894703811035
"4035",4035,1086,28,22,14,17.6094044960022
"4036",4036,1194,82,13,22,5.14404985354189
"4037",4037,1176,69,18,14,22.6057810332598
"4038",4038,766,57,5,9,22.6763198661918
"4039",4039,975,96,5,13,2.42799004362687
"4040",4040,445,56,17,19,12.64040078892
"4041",4041,724,91,23,16,16.3552231889952
"4042",4042,696,41,3,25,13.9427475448281
"4043",4043,259,95,12,25,9.60615959068085
"4044",4044,964,46,19,8,1.30808025371889
"4045",4045,299,89,25,24,8.41930227910261
"4046",4046,546,81,24,9,0.847312410869868
"4047",4047,1064,60,7,23,19.0002771013512
"4048",4048,998,74,24,29,6.64027820742573
"4049",4049,1031,38,11,10,3.90655743532465
"4050",4050,317,98,4,12,15.5564928558911
"4051",4051,1033,53,3,8,25.3829702877139
"4052",4052,515,32,19,16,6.46747469769069
"4053",4053,437,34,12,21,3.25935146294953
"4054",4054,341,54,16,20,4.68946669610567
"4055",4055,978,33,10,10,0.0543995379190892
"4056",4056,843,81,20,11,0.00291596324089915
"4057",4057,1095,89,20,12,18.7673841250634
"4058",4058,1152,37,15,31,1.29188861211599
"4059",4059,1003,26,13,31,5.34847326586884
"4060",4060,992,96,6,32,12.8130110549999
"4061",4061,937,96,7,26,11.2184110871372
"4062",4062,548,77,3,28,9.89589315117639
"4063",4063,438,29,21,8,7.05409742991184
"4064",4064,905,33,20,20,3.79571483425633
"4065",4065,430,40,18,26,11.1732727478668
"4066",4066,1128,88,12,31,15.4327611356254
"4067",4067,430,35,5,27,3.65300932767149
"4068",4068,924,43,14,18,1.47418539456232
"4069",4069,713,38,2,9,19.6346751241444
"4070",4070,224,35,13,28,12.8589003366092
"4071",4071,311,58,20,28,18.4800688403845
"4072",4072,955,97,22,17,11.2987708327365
"4073",4073,878,97,13,8,3.87930941978306
"4074",4074,832,82,15,18,18.1991731431228
"4075",4075,810,96,3,28,8.92593155317753
"4076",4076,345,62,10,18,0.448824429594446
"4077",4077,1146,89,5,9,0.214155988278333
"4078",4078,748,98,4,30,0.149765358854551
"4079",4079,376,27,12,21,6.1655769485475
"4080",4080,672,38,3,10,17.4415334100998
"4081",4081,1090,93,24,18,7.31783464414719
"4082",4082,906,35,8,11,5.69489082157542
"4083",4083,282,45,4,9,24.2960611229513
"4084",4084,714,79,3,8,9.32340707368194
"4085",4085,463,26,23,15,17.4662443198769
"4086",4086,541,86,3,30,18.1257047509395
"4087",4087,501,62,5,32,9.49735940247867
"4088",4088,1193,99,19,15,7.81969806608907
"4089",4089,659,63,18,25,22.8635267995677
"4090",4090,375,88,7,23,17.7794791432344
"4091",4091,309,39,21,30,21.9519159996565
"4092",4092,803,46,23,11,5.39183225314994
"4093",4093,474,34,19,23,12.3479015570187
"4094",4094,622,49,17,18,21.4400466271986
"4095",4095,865,59,14,18,6.58905043796403
"4096",4096,628,28,11,27,14.1020456361189
"4097",4097,1137,38,18,18,17.6316517820854
"4098",4098,279,84,12,28,5.87109257167089
"4099",4099,671,88,4,32,11.0164860590403
"4100",4100,550,80,22,19,17.0265332733605
"4101",4101,200,28,18,15,15.342158680402
"4102",4102,474,43,11,31,21.1310323030185
"4103",4103,990,94,15,22,14.8116330925012
"4104",4104,211,96,23,30,15.1781910965901
"4105",4105,578,81,19,13,20.8989984252995
"4106",4106,655,91,11,12,9.01427451802255
"4107",4107,404,95,13,25,23.4766146948934
"4108",4108,1011,45,22,24,15.1817848387449
"4109",4109,799,76,10,24,9.03035881163669
"4110",4110,815,37,4,27,11.0775053298317
"4111",4111,418,43,21,21,18.8311772915763
"4112",4112,908,29,10,15,4.31972628904297
"4113",4113,601,79,13,13,23.7533822113841
"4114",4114,248,55,21,26,20.823454254084
"4115",4115,1146,92,4,24,10.4395912053855
"4116",4116,525,54,3,20,11.9927678369735
"4117",4117,567,76,5,13,24.7348171986996
"4118",4118,433,41,16,20,1.62307497575181
"4119",4119,831,76,24,27,9.69127508848463
"4120",4120,1103,85,2,26,21.9750864698053
"4121",4121,391,38,16,24,1.59682255897461
"4122",4122,443,56,23,24,22.0162957702689
"4123",4123,423,65,24,26,1.64212401486817
"4124",4124,1110,84,22,22,18.3705122866074
"4125",4125,793,76,25,28,11.6218637786999
"4126",4126,462,44,7,10,8.31328563615656
"4127",4127,641,95,7,31,21.5115518079717
"4128",4128,940,91,13,21,20.4242674034063
"4129",4129,456,63,17,26,21.6833379951497
"4130",4130,658,46,13,27,4.29488871986815
"4131",4131,651,59,2,24,21.4239535786677
"4132",4132,430,64,5,28,21.3201339447459
"4133",4133,718,27,6,32,11.4631322212168
"4134",4134,609,82,22,8,16.2610450382212
"4135",4135,1196,42,2,26,3.84501456621918
"4136",4136,1101,25,12,25,11.1311808666547
"4137",4137,943,81,13,26,25.9184181933489
"4138",4138,389,69,7,24,19.5667576823309
"4139",4139,374,48,12,13,14.9349791398675
"4140",4140,394,92,25,20,21.8830257070546
"4141",4141,859,77,15,10,3.48613198959967
"4142",4142,363,47,16,12,5.40162542648986
"4143",4143,246,93,12,25,21.422535695534
"4144",4144,286,59,16,14,16.2419689014344
"4145",4145,1013,82,19,16,22.3485404608145
"4146",4146,852,52,8,12,13.4576364184972
"4147",4147,1085,73,18,8,1.0172299940323
"4148",4148,309,58,21,21,3.9487351566751
"4149",4149,286,44,4,21,2.81488103022869
"4150",4150,893,42,11,29,6.4114379369996
"4151",4151,450,56,7,10,18.6805313038065
"4152",4152,413,62,6,9,13.7769906386638
"4153",4153,598,75,16,25,18.2963025892803
"4154",4154,1020,81,6,28,19.8714906116126
"4155",4155,399,80,9,18,9.27968703709031
"4156",4156,772,32,10,23,22.9794118192927
"4157",4157,556,37,11,10,19.1264107783674
"4158",4158,1064,71,22,23,20.1508414146653
"4159",4159,666,30,7,25,13.7775320367909
"4160",4160,533,46,25,11,1.10886067998246
"4161",4161,760,95,5,16,11.2999869887687
"4162",4162,958,75,13,12,25.445284983861
"4163",4163,1009,80,19,8,19.798174643825
"4164",4164,795,100,12,29,3.57968305018288
"4165",4165,440,72,9,21,16.5327750286902
"4166",4166,309,53,13,17,25.0252903429705
"4167",4167,297,73,20,10,13.9218053583144
"4168",4168,590,60,12,32,17.6647147898686
"4169",4169,828,67,2,25,15.1000115782155
"4170",4170,389,98,14,29,7.92502394672274
"4171",4171,836,84,19,26,21.5490073530562
"4172",4172,552,58,22,18,6.92306853283173
"4173",4173,1154,52,17,16,24.5220582727331
"4174",4174,534,86,10,11,9.61420669182064
"4175",4175,612,46,9,13,21.659166126644
"4176",4176,635,39,22,21,26.3660759525273
"4177",4177,1017,96,11,26,18.6454357486342
"4178",4178,1111,70,17,10,1.26783831910999
"4179",4179,1096,81,20,12,2.50506860191724
"4180",4180,504,87,22,21,13.6043431934942
"4181",4181,610,55,11,20,6.98271475627506
"4182",4182,769,57,21,8,20.4354333402845
"4183",4183,534,58,3,14,25.3543978735334
"4184",4184,406,93,20,31,23.735522329346
"4185",4185,1049,46,2,14,1.64166236730735
"4186",4186,753,82,18,18,2.8943563811644
"4187",4187,356,57,8,23,13.3148386737129
"4188",4188,1010,92,5,27,15.2258828977097
"4189",4189,348,32,23,30,9.62459742678795
"4190",4190,901,100,14,27,12.7852973321828
"4191",4191,564,87,20,32,15.5001709526833
"4192",4192,647,57,18,15,1.92231512334221
"4193",4193,352,93,8,29,18.9975559634119
"4194",4194,967,74,6,24,17.232490326219
"4195",4195,863,67,18,11,18.9391006307548
"4196",4196,337,67,11,12,22.7711820974073
"4197",4197,364,59,6,11,5.80367574574379
"4198",4198,640,41,25,12,9.68418055806891
"4199",4199,386,70,21,19,8.26434183875727
"4200",4200,829,44,18,32,12.527281236998
"4201",4201,216,55,3,29,19.674517213871
"4202",4202,856,61,25,23,8.44151387301297
"4203",4203,434,60,23,12,20.7103746453128
"4204",4204,947,37,9,30,2.44381069023511
"4205",4205,350,82,5,20,21.7852440843841
"4206",4206,766,86,13,9,22.0380169222588
"4207",4207,707,83,11,22,18.9476923321371
"4208",4208,803,63,19,23,10.2628719095294
"4209",4209,1056,28,3,14,15.9246504122631
"4210",4210,953,60,9,31,18.9311678803032
"4211",4211,323,72,2,18,17.0765650002703
"4212",4212,277,78,20,11,16.7364125407091
"4213",4213,967,95,7,30,7.70782666667434
"4214",4214,979,41,12,32,22.7460117611899
"4215",4215,276,32,9,11,21.7143279879617
"4216",4216,829,43,8,14,10.1929237897699
"4217",4217,489,63,16,30,11.6904265855902
"4218",4218,272,82,25,11,16.3239124170216
"4219",4219,1174,36,21,18,21.7302689390951
"4220",4220,313,85,10,20,2.89966438413761
"4221",4221,295,70,15,28,1.10150519875437
"4222",4222,567,59,6,13,18.4000560769991
"4223",4223,733,67,22,31,18.594267209053
"4224",4224,1035,67,18,30,10.7152715203997
"4225",4225,1125,51,24,14,10.634955018783
"4226",4226,495,96,20,22,18.6693238072954
"4227",4227,769,46,19,14,10.5892580183432
"4228",4228,727,88,11,10,15.5854528679422
"4229",4229,744,56,7,32,10.6163880430269
"4230",4230,285,53,25,8,26.2376591733876
"4231",4231,235,62,20,29,2.49977213643119
"4232",4232,355,56,2,10,0.381180765564321
"4233",4233,341,80,14,25,22.5744133759218
"4234",4234,1170,96,22,30,23.8712925845357
"4235",4235,283,37,8,14,16.418064593025
"4236",4236,936,34,18,26,22.4629488857866
"4237",4237,1184,52,7,31,22.6241815977306
"4238",4238,402,47,9,26,5.67840866974788
"4239",4239,738,62,9,25,15.6626357448597
"4240",4240,783,28,3,20,25.3493243221708
"4241",4241,281,65,10,24,3.81086722590681
"4242",4242,236,71,9,27,20.8342290392988
"4243",4243,490,72,18,12,20.1965520811661
"4244",4244,228,54,20,10,9.21612154777045
"4245",4245,467,61,21,18,18.2572162358111
"4246",4246,427,29,23,26,17.3493336237138
"4247",4247,421,79,6,24,21.9064335101009
"4248",4248,528,63,2,24,23.1233052675093
"4249",4249,306,49,6,22,21.9651857325344
"4250",4250,416,71,7,13,24.7532498213432
"4251",4251,822,76,25,16,8.07104833179782
"4252",4252,482,28,16,11,2.87024988763942
"4253",4253,1044,47,25,24,10.8410160571006
"4254",4254,588,82,7,14,3.70375885903602
"4255",4255,729,39,21,11,9.4158952540583
"4256",4256,1043,49,11,26,25.0966644591235
"4257",4257,1189,66,5,31,7.81444283323758
"4258",4258,667,88,10,11,1.57883904690039
"4259",4259,287,65,9,28,4.49033021695586
"4260",4260,300,28,5,21,11.4219884746575
"4261",4261,505,57,5,18,10.9821602085056
"4262",4262,1017,84,22,16,0.714826434048591
"4263",4263,380,36,18,21,22.5947384734568
"4264",4264,551,73,4,8,16.3654552372408
"4265",4265,494,97,17,26,22.3805508549034
"4266",4266,278,88,7,19,21.5723691603984
"4267",4267,926,54,24,22,7.54174682192574
"4268",4268,544,74,2,24,20.4932167778141
"4269",4269,1156,61,22,14,2.11424311008421
"4270",4270,651,49,9,27,20.2590417707614
"4271",4271,570,30,21,32,26.4254942211376
"4272",4272,377,99,2,10,1.66321524473862
"4273",4273,727,75,9,28,10.5296712222134
"4274",4274,231,58,14,24,19.1804816561339
"4275",4275,919,94,8,32,17.3047961222236
"4276",4276,735,48,10,15,25.84035113771
"4277",4277,636,33,10,31,14.5089105302524
"4278",4278,376,47,5,9,9.2586040808938
"4279",4279,582,27,18,15,5.27338706502575
"4280",4280,368,34,7,22,26.1421900518385
"4281",4281,359,65,16,23,12.3525719441578
"4282",4282,1043,33,18,20,13.383351184563
"4283",4283,791,78,11,25,19.0088263361431
"4284",4284,978,38,3,25,23.4519018292963
"4285",4285,500,57,10,30,12.0649807839706
"4286",4286,360,58,8,16,23.280201864783
"4287",4287,716,39,13,12,16.9330836501175
"4288",4288,367,83,4,8,20.3479710929147
"4289",4289,921,58,17,17,5.62721720326715
"4290",4290,465,91,19,9,21.327881398218
"4291",4291,867,49,23,17,12.0604793377263
"4292",4292,538,62,23,28,24.2720804065457
"4293",4293,461,88,16,26,0.870459516064729
"4294",4294,817,63,11,23,25.3976952000409
"4295",4295,1099,84,18,25,16.6050370316019
"4296",4296,709,64,5,32,16.3355649397082
"4297",4297,909,60,12,16,15.2214422052815
"4298",4298,1060,93,11,23,2.08388766055624
"4299",4299,406,72,15,15,3.43704638599465
"4300",4300,828,52,13,28,25.2667588126305
"4301",4301,726,66,19,18,15.6032832954542
"4302",4302,629,69,10,21,26.453923804929
"4303",4303,570,32,13,18,4.08611717414088
"4304",4304,447,87,15,15,12.094527066953
"4305",4305,500,76,25,27,2.67757993558724
"4306",4306,487,43,8,8,5.4215052942466
"4307",4307,988,73,19,18,8.08289254952502
"4308",4308,890,49,10,12,17.8883428369742
"4309",4309,1169,81,4,22,16.8182895337366
"4310",4310,906,93,11,30,18.4415283704719
"4311",4311,323,61,17,9,26.1218360303785
"4312",4312,499,95,11,15,24.0900044343281
"4313",4313,932,30,14,15,20.4071326308416
"4314",4314,1001,80,25,24,7.13822875538236
"4315",4315,487,42,4,9,23.0481621010946
"4316",4316,441,89,7,19,11.4308091673958
"4317",4317,523,58,5,10,10.2723340803836
"4318",4318,670,58,4,9,13.8309247077457
"4319",4319,981,25,17,26,16.4002428093737
"4320",4320,977,92,22,13,22.715519959541
"4321",4321,538,76,7,28,23.4297469479966
"4322",4322,787,63,10,17,17.8752606160266
"4323",4323,900,94,6,25,14.1386346974089
"4324",4324,465,96,3,32,4.08951008381206
"4325",4325,1117,44,8,28,22.1736466915754
"4326",4326,814,39,6,9,8.85308591999998
"4327",4327,1086,39,21,30,14.2488636090469
"4328",4328,784,74,5,15,11.6941921067382
"4329",4329,996,72,8,23,24.5355347487431
"4330",4330,472,57,6,11,19.2800388425493
"4331",4331,1186,91,7,26,10.6603106889985
"4332",4332,527,39,22,13,5.9625718944273
"4333",4333,975,41,10,22,22.314331391861
"4334",4334,981,66,7,22,10.2111935549211
"4335",4335,1135,76,3,25,11.4437932271559
"4336",4336,1158,42,2,20,5.79214430497447
"4337",4337,911,89,15,28,24.9500326284347
"4338",4338,1158,86,23,23,13.9653732234712
"4339",4339,413,71,14,15,16.2960491634351
"4340",4340,667,89,3,28,4.82164481945289
"4341",4341,490,100,13,9,7.96308050234127
"4342",4342,721,82,6,14,9.51562761284551
"4343",4343,1028,36,6,18,20.4540010934328
"4344",4344,215,26,24,10,6.78996117286547
"4345",4345,1025,83,2,21,2.16364237909531
"4346",4346,1050,58,9,9,23.6013237390374
"4347",4347,1097,93,20,29,23.9920914323786
"4348",4348,608,75,21,16,5.20535505658179
"4349",4349,1120,84,22,13,6.91794798009098
"4350",4350,568,71,18,32,6.57800798304728
"4351",4351,471,28,4,17,2.36166233797767
"4352",4352,433,67,15,26,15.850066153809
"4353",4353,873,92,23,25,14.3548850212323
"4354",4354,684,96,20,18,3.11649013242056
"4355",4355,495,98,5,16,10.7246602338625
"4356",4356,683,57,18,22,23.2045544546517
"4357",4357,707,86,19,9,3.75741071624635
"4358",4358,1040,41,8,10,4.09030011170241
"4359",4359,719,72,10,29,26.2896775136802
"4360",4360,894,85,16,23,8.02917030747328
"4361",4361,702,49,13,26,24.2190723040998
"4362",4362,1109,39,7,19,17.8236314345587
"4363",4363,1180,99,15,17,1.5763846840451
"4364",4364,288,76,22,13,20.3551499703822
"4365",4365,936,72,22,15,16.5130940129179
"4366",4366,208,90,23,17,4.66807918109722
"4367",4367,825,42,13,12,14.2629378379474
"4368",4368,1022,59,7,28,5.64711749916291
"4369",4369,528,43,5,10,22.7697624929051
"4370",4370,1178,40,4,13,6.96778555021831
"4371",4371,751,35,3,28,23.6471160749057
"4372",4372,1170,100,25,15,13.7820712914423
"4373",4373,1037,80,11,20,1.27902232110174
"4374",4374,904,63,17,19,23.9510057557814
"4375",4375,725,58,7,28,11.6545447290742
"4376",4376,387,42,8,20,6.08769002578291
"4377",4377,332,52,22,15,12.4754856257355
"4378",4378,956,83,25,23,5.2398777292436
"4379",4379,904,30,21,16,4.17687044344773
"4380",4380,745,27,14,9,23.0300464570285
"4381",4381,773,93,20,24,23.2066666230417
"4382",4382,1042,43,20,26,5.57448831418017
"4383",4383,561,99,17,26,13.012103537454
"4384",4384,483,46,4,22,15.9724478461728
"4385",4385,548,39,18,21,0.712693707954138
"4386",4386,773,52,2,23,4.17660079941643
"4387",4387,1101,75,15,12,2.08555584546342
"4388",4388,799,98,2,26,26.0355118172963
"4389",4389,345,82,21,13,14.1262164866109
"4390",4390,828,68,12,28,4.75565062121977
"4391",4391,617,73,15,25,24.2359503089625
"4392",4392,913,78,21,26,1.85261457214388
"4393",4393,378,96,25,13,6.29044823937584
"4394",4394,884,69,5,14,8.5514070869633
"4395",4395,1194,74,13,22,2.18253345335415
"4396",4396,1135,72,24,16,25.1027098926192
"4397",4397,445,36,19,17,16.0317695947569
"4398",4398,796,41,6,30,8.17814665426803
"4399",4399,427,32,22,14,17.7283407985528
"4400",4400,1080,60,3,15,7.36616098238109
"4401",4401,563,47,25,20,16.1941666921156
"4402",4402,1197,56,19,27,8.39836992104724
"4403",4403,618,58,21,26,11.6580529519191
"4404",4404,979,87,16,30,25.8182942510138
"4405",4405,468,38,21,25,18.4223095205219
"4406",4406,635,36,17,31,16.7034011307897
"4407",4407,248,32,12,9,4.62356188563397
"4408",4408,918,100,18,30,3.03416165962839
"4409",4409,446,36,24,21,11.2680406246486
"4410",4410,760,50,12,14,23.176268268869
"4411",4411,302,48,3,22,12.3181790589718
"4412",4412,774,56,17,11,16.4972877110464
"4413",4413,297,36,15,18,25.3599661980015
"4414",4414,790,42,23,25,15.1559368386564
"4415",4415,654,68,24,9,12.2926997710597
"4416",4416,1188,85,11,28,14.8709437231431
"4417",4417,266,97,22,19,11.5260740630827
"4418",4418,360,48,24,18,16.1536778984701
"4419",4419,550,65,13,32,3.69947023932612
"4420",4420,1104,71,8,15,11.1389665789278
"4421",4421,319,86,2,14,11.3881504315475
"4422",4422,434,48,9,13,23.3020533718683
"4423",4423,1108,56,3,13,8.9990609036528
"4424",4424,998,31,21,20,17.6503627173002
"4425",4425,316,66,7,31,1.25729027945152
"4426",4426,1054,95,23,16,4.68904580610641
"4427",4427,759,99,16,25,0.840821081259754
"4428",4428,996,87,10,29,12.6266220122373
"4429",4429,488,86,11,26,0.198596687348327
"4430",4430,234,78,10,14,16.2370144453202
