sim_number,oxcal_target,a_pass,targets,span,samples,errors,offset,offset_sd,model_run,accuracy_68,accuracy_95,precision_68,precision_95,off_target_68,off_target_95
17262,T6945,Pass,6945,72,5,9,-38.14074595,13.92843175,1,0,0,35.5,50.5,12.5,6
17263,T6860,Fail,6860,88,12,16,29.62224248,25.36459917,1,0,0,15,29.5,34.5,28
17264,T6864,Pass,6864,42,6,10,-1.127412869,22.11526653,1,1,1,13.5,31.5,0,0
17265,T6977,Pass,6977,91,22,13,35.32542894,9.398785525,1,0,0,21,42.5,18,11
17266,T6967,Pass,6967,65,4,31,-34.49670409,6.597882588,1,0,0,29.5,72,32,6
17267,T6918,Pass,6918,68,25,12,-16.63321694,16.47239956,1,0,0,10.5,19.5,6.5,3
17268,T6917,Pass,6917,44,10,18,6.282556686,4.345540041,1,1,1,14.5,26.5,0,0
17269,T6870,Pass,6870,87,23,16,-23.24572259,14.9220032,1,0,0,14.5,25.5,30.5,26
17270,T6848,Pass,6848,78,19,19,-26.95562167,24.78351243,1,0,0,8.5,17,31.5,26.5
17271,T6957,Pass,6957,98,15,25,5.130465981,7.3351856,1,0,1,13,27,4,0
17272,T6811,Pass,6811,39,13,14,4.021036695,16.81158387,1,1,1,10.5,21,0,0
17273,T6995,Fail,6995,64,20,13,15.38447589,25.52035227,1,1,1,18.5,38.5,0,0
17274,T6971,Pass,6971,26,2,21,0.327543076,19.27452952,1,1,1,39.5,135,0,0
17275,T6905,Pass,6905,25,4,9,-39.12534311,14.37796262,1,0,0,19.5,45.5,35,25
17276,T6939,Pass,6939,33,20,12,20.34301974,22.18488749,1,1,1,14.5,36.5,0,0
17277,T6847,Pass,6847,94,19,25,25.65005561,22.4432788,1,0,0,8.5,18.5,44,39.5
17278,T6979,Pass,6979,72,15,13,41.17129915,3.365153089,1,0,0,17,54,53.5,21
17279,T6832,Pass,6832,66,2,15,45.20512272,15.26483118,1,0,0,40,82.5,49,29
17280,T6925,Pass,6925,25,14,17,-21.57329177,18.29805458,1,0,0,16,32,44,38
17281,T6916,Pass,6916,64,11,9,-2.790437336,18.16312253,1,0,1,10.5,17,1.5,0
17282,T6974,Pass,6974,50,8,15,0.722134672,13.56857288,1,0,1,13,26,0.5,0
17283,T6806,Pass,6806,56,23,29,-12.50908857,21.02370546,1,1,1,12.5,26.5,0,0
17284,T6914,Pass,6914,76,10,9,-43.31609355,21.6961267,1,0,0,16.5,44,28.5,15
17285,T6969,Pass,6969,35,4,16,-45.04692792,5.232287556,1,0,0,37,64.5,18,5.5
17286,T6926,Pass,6926,99,24,9,40.09696976,12.26196862,1,0,0,10.5,22.5,28,23
17287,T6860,Pass,6860,85,25,13,-4.412793112,0.017702802,1,1,1,14.5,25,0,0
17288,T6847,Pass,6847,77,7,20,-39.47163834,2.362292624,1,0,0,23,58.5,33.5,24
17289,T6921,Pass,6921,30,17,8,-28.44658066,9.961060031,1,0,0,15,25,39.5,36
17290,T6840,Pass,6840,51,18,20,-16.61163031,19.43932343,1,0,0,29,55,6.5,0.5
17291,T6918,Pass,6918,60,16,19,-44.56845087,19.24890301,1,0,0,15.5,34.5,48.5,39
17292,T6974,Pass,6974,45,5,20,5.376693048,14.14329686,1,0,1,28.5,94,5.5,0
17293,T6801,Fail,6801,99,11,14,46.69400775,25.17905031,1,0,0,10.5,29.5,82.5,48.5
17294,T6814,Pass,6814,79,21,21,10.02629935,24.54625468,1,1,1,19,35.5,0,0
17295,T6957,Pass,6957,26,21,26,48.46376842,3.087533261,1,0,0,14,36.5,153.5,33.5
17296,T6891,Pass,6891,70,22,8,26.53586981,10.29285897,1,0,0,16.5,34,31.5,18.5
17297,T6885,Fail,6885,84,15,21,45.8418387,26.49974321,1,0,0,10.5,19,48,44.5
17298,T6886,Pass,6886,28,25,10,-12.13396101,2.575469318,1,1,1,9,17,0,0
17299,T6967,Pass,6967,62,16,8,-45.07608742,7.047777324,1,0,0,15.5,31,44.5,32
17300,T6804,Pass,6804,26,15,26,-6.144361501,12.70067689,1,1,1,12.5,24,0,0
17301,T6980,Pass,6980,73,17,30,23.35356127,6.799682684,1,0,1,30.5,64,2,0
17302,T6917,Pass,6917,92,6,17,-39.81108505,15.22687304,1,0,0,20.5,41.5,34,23.5
17303,T6962,Pass,6962,75,25,10,-21.26353937,21.46101922,1,0,0,7,13.5,15.5,11.5
17304,T6868,Fail,6868,97,25,19,-12.01756222,24.35608896,1,0,0,9.5,18,4.5,1
17305,T6868,Pass,6868,96,25,28,31.12250667,8.39477703,1,0,0,16.5,31.5,38,29
17306,T6943,Pass,6943,60,2,8,-35.76186153,5.407072805,1,0,0,32.5,56,12,2.5
17307,T6801,Pass,6801,88,4,8,0.961191673,0.739584456,1,1,1,15.5,36,0,0
17308,T6860,Pass,6860,39,7,17,-46.42718362,6.852858,1,0,0,23,60.5,38,32
17309,T6929,Pass,6929,98,10,15,-2.934320574,11.88166243,1,1,1,11,24,0,0
17310,T6908,Pass,6908,56,24,27,43.74539875,22.72525377,1,0,0,10,20.5,41.5,36.5
17311,T6966,Pass,6966,45,21,15,-45.70924302,12.4828016,1,0,0,10,17,41,37.5
17312,T6824,Pass,6824,86,21,14,-32.84365705,18.2183862,1,0,0,6,12,46.5,42.5
17313,T6883,Pass,6883,90,9,8,-33.25821324,9.879939935,1,0,0,20,45,35,15.5
17314,T6996,Pass,6996,43,18,30,46.23747664,4.679258482,1,0,0,19,48.5,57,14.5
17315,T6803,Fail,6803,67,7,23,-6.735267909,24.71063478,1,1,1,18.5,54.5,0,0
17316,T6876,Pass,6876,81,7,9,20.60712907,18.48181869,1,1,1,13,24.5,0,0
17317,T6802,Fail,6802,47,13,16,-7.012226176,21.86439213,1,0,0,7.5,18,7.5,3
17318,T6935,Pass,6935,71,22,15,-25.81120662,10.09606647,1,0,0,8,19,39,32
17319,T6874,Pass,6874,66,23,27,-42.18513444,19.44507269,1,0,0,13,25,53,46.5
17320,T6983,Fail,6983,70,24,16,-7.313488238,23.43998673,1,0,0,14,27.5,9.5,3
17321,T6921,Pass,6921,84,6,12,-12.87594792,15.74687444,1,1,1,13,29.5,0,0
17322,T6928,Pass,6928,49,17,28,49.2103406,16.0159746,1,0,0,21.5,37.5,27,16.5
17323,T6820,Pass,6820,54,25,27,-41.14887516,1.777647238,1,0,0,15.5,29,57.5,51
17324,T6949,Pass,6949,55,19,27,49.66539303,4.034892817,1,0,0,18,40,29,20
17325,T6978,Fail,6978,89,20,15,-35.48915277,17.65145909,1,0,0,14.5,26,36.5,29.5
17326,T6960,Pass,6960,45,25,28,4.45018434,8.055076495,1,1,1,15.5,31,0,0
17327,T6835,Pass,6835,77,15,11,22.2900098,10.86836497,1,0,0,14,29.5,34.5,25
17328,T6860,Pass,6860,73,19,15,32.48875975,23.39333277,1,0,0,10,18,45,41
17329,T6820,Pass,6820,100,24,16,17.30801894,6.822990963,1,0,1,15.5,35.5,11.5,0
17330,T6848,Fail,6848,37,23,11,19.87906152,23.05332278,1,0,0,16.5,39,25,6
17331,T6873,Pass,6873,30,4,19,8.362260764,24.24192549,1,0,1,34.5,62,2.5,0
17332,T6801,Pass,6801,61,14,21,-22.19784714,3.448661415,1,0,0,10.5,24.5,44.5,36
17333,T6976,Pass,6976,81,24,15,8.503688104,20.85742688,1,0,0,11.5,22,7,1.5
17334,T6907,Pass,6907,98,22,15,8.043968794,9.79768991,1,0,1,15,25.5,2.5,0
17335,T6870,Pass,6870,80,22,31,-43.48677569,4.785337976,1,0,0,9.5,20.5,42.5,37
17336,T6993,Pass,6993,55,25,12,-15.33095646,11.57480075,1,0,0,8,17,9.5,5.5
17337,T6979,Pass,6979,47,10,14,-12.78160722,14.83426249,1,1,1,11,22,0,0
17338,T6964,Pass,6964,28,15,25,45.54525283,11.75833173,1,0,0,32.5,91.5,71.5,33
17339,T6848,Pass,6848,48,2,29,-28.62540644,13.73459768,1,0,1,50,124,55.5,0
17340,T6900,Pass,6900,98,23,27,21.41450376,26.30760542,1,1,1,12,27,0,0
17341,T6809,Pass,6809,41,18,14,47.88591366,4.313524532,1,0,0,15,58.5,44,40
17342,T6958,Pass,6958,92,19,21,-42.89515088,5.343981895,1,0,0,11.5,22.5,35,29.5
17343,T6816,Fail,6816,71,22,14,44.0599479,26.42302298,1,0,0,12,25,37,31.5
17344,T6980,Pass,6980,26,23,29,-24.84712615,16.76102245,1,0,0,25.5,38.5,6.5,3.5
17345,T6859,Pass,6859,25,20,27,-1.610443811,6.271722583,1,1,1,15.5,39,0,0
17346,T6986,Pass,6986,35,23,27,-25.94572534,0.509855917,1,0,0,14,30,8,2
17347,T6840,Pass,6840,74,11,31,33.16751744,10.98975229,1,0,0,17,34.5,48.5,40
17348,T6972,Pass,6972,83,14,28,-6.464894721,18.05333974,1,1,1,15,30,0,0
17349,T6912,Pass,6912,61,3,13,-32.61733917,25.57703177,1,0,0,35,63,44.5,23.5
17350,T6838,Pass,6838,68,2,14,42.41301382,7.420881458,1,0,0,44,85,37.5,11
17351,T6883,Pass,6883,34,8,19,-12.61972508,2.716095251,1,0,0,16.5,45,28,7.5
17352,T6811,Fail,6811,67,19,16,-19.49671439,25.18004927,1,0,0,10.5,19.5,44,39
17353,T6970,Pass,6970,72,24,8,43.49677141,2.160704429,1,0,0,16.5,45.5,66.5,42.5
17354,T6990,Fail,6990,33,10,12,11.49527701,25.14515847,1,0,0,26,83,5,0.5
17355,T6993,Pass,6993,68,17,20,26.40212837,4.569028577,1,0,0,22,45,39,19
17356,T6942,Pass,6942,50,14,32,-2.12719948,8.086498212,1,1,1,16.5,31.5,0,0
17357,T6845,Pass,6845,36,15,15,-14.09077055,9.613185285,1,0,1,15,46.5,37.5,0
17358,T6881,Pass,6881,61,20,27,32.8121213,23.7432417,1,0,0,29,50.5,12.5,5
17359,T6822,Pass,6822,61,15,9,-39.85279468,0.212635218,1,0,0,14.5,34.5,53,51
17360,T6961,Pass,6961,54,24,28,2.229934162,1.34318386,1,1,1,14,26,0,0
17361,T6949,Pass,6949,38,7,19,32.59739673,26.29037971,1,0,0,22.5,48.5,17.5,1
17362,T6953,Pass,6953,84,22,13,-22.38233895,13.8962008,1,0,0,11.5,25,11,7
17363,T6861,Pass,6861,36,2,8,17.6590556,14.89633661,1,0,0,37,63,42.5,26.5
17364,T6866,Pass,6866,77,19,26,14.06998385,9.556457873,1,0,1,31.5,55,1,0
17365,T6983,Pass,6983,59,18,9,30.14184746,6.820088026,1,0,0,12,37.5,57.5,9
17366,T6979,Pass,6979,56,10,16,27.73833035,4.045153986,1,0,1,14,32,4.5,0
17367,T6834,Pass,6834,33,13,24,-49.73330912,14.35545247,1,0,0,11,38,63.5,59
17368,T6979,Pass,6979,66,24,9,17.15758359,15.10051778,1,0,1,10.5,20,3.5,0
17369,T6954,Pass,6954,56,18,25,-8.630418079,5.692355604,1,1,1,16.5,31.5,0,0
17370,T6862,Pass,6862,35,9,32,-20.62134987,10.21742594,1,0,1,41,77.5,7,0
17371,T6837,Pass,6837,67,5,30,-8.037908911,3.209108526,1,1,1,57,103,0,0
17372,T6834,Pass,6834,58,7,19,29.11179669,17.4808402,1,1,1,19.5,63,0,0
17373,T6855,Pass,6855,58,11,15,28.45301051,4.374338664,1,0,0,15.5,30.5,30.5,23.5
17374,T6814,Pass,6814,66,16,21,9.580621147,13.44793094,1,1,1,26,48,0,0
17375,T6917,Pass,6917,58,13,17,4.1408472,18.91256907,1,1,1,10.5,21,0,0
17376,T6955,Pass,6955,89,19,23,-14.38773964,9.76815817,1,0,0,12.5,25,9,3
17377,T6922,Pass,6922,49,13,24,36.21540042,17.78495504,1,0,0,17,30.5,34,27
17378,T6834,Pass,6834,33,10,9,-47.3708862,4.254744626,1,0,0,9,18,63.5,60
17379,T6930,Pass,6930,28,11,11,-37.6367334,19.98484478,1,0,0,9.5,19.5,44,40
17380,T6967,Pass,6967,62,15,10,-19.69299102,1.700743346,1,0,1,11.5,22,4.5,0
17381,T6814,Pass,6814,56,17,19,20.54115508,16.97335999,1,0,0,34,47,17.5,9.5
17382,T6808,Fail,6808,84,4,24,45.10194359,21.50242048,1,1,1,28,87.5,0,0
17383,T6993,Pass,6993,70,18,8,-16.87043412,24.00747726,1,0,0,10,19,15.5,10.5
17384,T6824,Pass,6824,64,14,25,40.69895556,1.289579942,1,0,0,15,31.5,49,38.5
17385,T6875,Pass,6875,40,7,14,13.72054836,5.799933892,1,1,1,20,60,0,0
17386,T6825,Pass,6825,77,24,20,-48.09532706,7.135120778,1,0,0,12.5,47,80.5,49
17387,T6825,Pass,6825,76,7,21,32.11068967,17.16961155,1,0,0,22.5,56.5,26,18
17388,T6903,Pass,6903,93,3,22,-16.74334737,3.138929077,1,1,1,32.5,85,0,0
17389,T6863,Pass,6863,25,8,29,3.861369402,1.949139688,1,1,1,32,75.5,0,0
17390,T6871,Pass,6871,63,14,19,40.64429631,3.109406226,1,0,0,11,22.5,44.5,38
17391,T6959,Pass,6959,95,17,16,7.570952782,25.70566774,1,0,1,11,21,1,0
17392,T6911,Pass,6911,38,15,13,-43.80083913,14.92953809,1,0,0,15,31.5,53,42
17393,T6825,Pass,6825,80,13,15,-41.23338691,4.015598529,1,0,0,10,21.5,48,43
17394,T6866,Pass,6866,54,11,24,-47.90716756,13.53426662,1,0,0,26.5,59.5,40.5,32
17395,T6825,Pass,6825,27,21,22,-34.43089821,11.03756531,1,0,0,14,26,64,56.5
17396,T6837,Pass,6837,84,14,31,47.72065533,21.76362658,1,0,0,20,40,35.5,25.5
17397,T6981,Pass,6981,96,4,25,-45.96021594,24.75169865,1,0,1,40,110.5,12,0
17398,T6948,Pass,6948,67,8,8,-40.48403087,6.949738273,1,0,0,20,40,36.5,20
17399,T6891,Pass,6891,86,23,24,-2.487269137,9.648399621,1,0,1,19,33,5.5,0
17400,T6978,Pass,6978,46,18,18,46.04713512,10.2348068,1,0,0,20,54.5,11.5,7
17401,T6960,Pass,6960,77,14,21,-20.21703091,0.522103551,1,0,1,16.5,33,3,0
17402,T6930,Pass,6930,40,8,8,-35.06160225,8.908859959,1,0,0,19.5,49.5,41,17.5
17403,T6811,Pass,6811,71,23,22,-8.882817696,19.1480051,1,1,1,30,43,0,0
17404,T6820,Pass,6820,45,11,13,32.10407672,8.147780895,1,0,0,11.5,26.5,28.5,22.5
17405,T6938,Fail,6938,97,15,24,35.23415276,23.68852273,1,0,0,14.5,31.5,46,38
17406,T6971,Pass,6971,55,3,23,-14.38309005,3.324435545,1,1,1,55.5,124.5,0,0
17407,T6823,Pass,6823,75,14,30,-9.902982553,11.12889379,1,0,1,25,50.5,12,0
17408,T6841,Pass,6841,54,8,11,11.4531375,9.141671038,1,1,1,18,50.5,0,0
17409,T6961,Pass,6961,78,3,28,3.00960145,3.625799824,1,1,1,40.5,83.5,0,0
17410,T6813,Pass,6813,43,9,11,6.784698926,4.129046239,1,1,1,12,28,0,0
17411,T6904,Pass,6904,35,3,21,47.14756403,8.429806735,1,0,0,24,62.5,41.5,20.5
17412,T6952,Pass,6952,84,23,20,0.023977435,15.11919981,1,1,1,10,22.5,0,0
17413,T6963,Pass,6963,52,19,17,30.78465459,24.61482635,1,0,0,5,10.5,151,147.5
17414,T6822,Pass,6822,59,11,32,17.50985943,25.65521998,1,1,1,27,63.5,0,0
17415,T6972,Pass,6972,84,22,30,13.26515828,0.884320937,1,1,1,13,24.5,0,0
17416,T6884,Pass,6884,86,16,8,45.6960347,15.46222154,1,0,0,8.5,16.5,44,39.5
17417,T6876,Pass,6876,27,13,15,-44.659487,3.686301907,1,0,0,18.5,36.5,45.5,40
17418,T6855,Pass,6855,77,19,15,22.06309873,15.69398723,1,0,1,30.5,47.5,2.5,0
17419,T6832,Pass,6832,55,25,25,-42.88335182,20.63438566,1,0,0,40.5,73,15,12.5
17420,T6930,Pass,6930,61,25,29,6.388245383,24.56860071,1,0,1,14.5,25,4,0
17421,T6872,Pass,6872,82,10,29,-1.80645287,16.71038138,1,1,1,19.5,54.5,0,0
17422,T6884,Pass,6884,58,21,17,-37.71804888,8.702506177,1,0,0,14.5,25.5,44,39.5
17423,T6928,Pass,6928,82,5,13,-8.069982869,23.34144903,1,1,1,24,47,0,0
17424,T6842,Pass,6842,100,6,25,18.98089957,14.82714399,1,1,1,18,64,0,0
17425,T6946,Pass,6946,47,14,10,-33.82028064,2.384140109,1,0,0,20.5,37.5,27.5,17
17426,T6931,Pass,6931,78,14,8,-25.45607986,1.97668083,1,0,0,25.5,46,4,2
17427,T6855,Pass,6855,62,17,9,-39.43310848,7.871536563,1,0,0,10,20,35,30.5
17428,T6907,Pass,6907,36,17,11,-30.44489718,0.957953235,1,0,0,10.5,20,45.5,40.5
17429,T6835,Pass,6835,61,20,11,-4.034578893,17.9265914,1,1,1,15.5,33.5,0,0
17430,T6997,Pass,6997,90,7,21,-46.35030907,10.66261127,1,0,0,44,71.5,14.5,7.5
17431,T6872,Pass,6872,100,13,10,27.74780844,13.28510898,1,0,0,17.5,39,29.5,12.5
17432,T6850,Pass,6850,69,23,17,9.085433045,23.23021608,1,0,1,9.5,18,4,0
17433,T6995,Pass,6995,42,2,20,-10.80119687,17.63300383,1,0,1,25,61.5,2,0
17434,T6977,Pass,6977,29,8,27,16.41436887,20.79789629,1,1,1,27,49,0,0
17435,T6815,Pass,6815,28,12,18,-21.64102492,19.11491879,1,0,1,17,35,1,0
17436,T6851,Pass,6851,89,24,21,-40.48129353,3.363699002,1,0,0,14,27,31,27
17437,T6821,Pass,6821,94,22,30,-40.98800221,21.47670709,1,0,0,22.5,37.5,53,43.5
17438,T6902,Fail,6902,78,2,22,-32.47859753,21.54292495,1,0,1,37,103.5,32.5,0
17439,T6801,Pass,6801,80,2,13,-22.43393355,21.01540048,1,1,1,31.5,90,0,0
17440,T6920,Pass,6920,52,16,21,30.92066101,14.21664753,1,0,0,12.5,26.5,38.5,29.5
17441,T6989,Pass,6989,77,6,11,-4.240385257,8.07079732,1,1,1,18,36.5,0,0
17442,T6904,Pass,6904,41,18,24,22.46586522,5.002970374,1,0,0,21,49,28,3.5
17443,T6848,Pass,6848,38,15,9,-33.42860881,5.807887206,1,0,0,10.5,30.5,25.5,23.5
17444,T6878,Pass,6878,48,10,26,-14.44435299,19.7162006,1,0,0,32,58,22.5,15
17445,T6847,Pass,6847,55,13,15,22.45802446,21.13187759,1,0,0,26.5,50,5.5,1
17446,T6940,Pass,6940,80,9,20,44.69869679,17.0327385,1,0,0,30,59.5,33.5,19.5
17447,T6813,Pass,6813,27,19,11,49.21218401,16.11734588,1,0,0,10.5,36,41.5,37
17448,T6980,Pass,6980,41,16,8,21.95948153,8.727054994,1,0,0,9.5,18,12,8
17449,T6919,Pass,6919,77,14,31,-13.3243199,23.84083246,1,1,1,14,27,0,0
17450,T6860,Pass,6860,76,11,26,31.62830521,20.99823198,1,0,0,12,25.5,43.5,37.5
17451,T6997,Pass,6997,71,4,17,-11.60191186,15.65868311,1,1,1,57,117,0,0
17452,T6950,Pass,6950,61,9,30,-48.45849336,21.33554515,1,0,0,18,36.5,29,22.5
17453,T6845,Pass,6845,84,12,21,38.20742238,25.42124168,1,0,0,12.5,26.5,38.5,31.5
17454,T6853,Pass,6853,28,23,17,28.13367189,1.9917032,1,0,0,22,39,34,30.5
17455,T6824,Pass,6824,67,13,26,-43.99046481,20.65281392,1,0,0,22,50,50,45.5
17456,T6956,Pass,6956,73,10,24,-38.38146345,16.1965178,1,0,0,16,36,9.5,0.5
17457,T6918,Pass,6918,67,21,14,19.65880473,25.89132402,1,0,0,10,20,21.5,16.5
17458,T6803,Pass,6803,68,10,16,19.71977104,15.85284693,1,1,1,19.5,48,0,0
17459,T6824,Pass,6824,82,18,26,9.376645205,9.746486487,1,1,1,35,50,0,0
17460,T6822,Pass,6822,38,16,28,-20.50120165,6.70834133,1,1,1,24,54,0,0
17461,T6972,Pass,6972,69,25,31,48.0345021,4.278441329,1,0,0,18,35,54.5,46
17462,T6803,Pass,6803,55,21,31,10.70606383,9.222317598,1,1,1,13,42.5,0,0
17463,T6802,Pass,6802,26,8,25,-31.48889404,6.725398999,1,0,0,13.5,40,45,25.5
17464,T6818,Pass,6818,92,15,8,18.56644251,6.205060519,1,0,0,19,37,18.5,5.5
17465,T6878,Pass,6878,46,8,14,22.08693912,11.08793763,1,0,0,24.5,51,23.5,2
17466,T6942,Pass,6942,81,24,32,22.11448241,4.30986647,1,0,1,14.5,25.5,2.5,0
17467,T6931,Pass,6931,30,16,29,29.94479386,5.087379913,1,0,0,22,37.5,4,2.5
17468,T6827,Pass,6827,61,14,29,0.04048862,8.410258518,1,1,1,15,43.5,0,0
17469,T6994,Pass,6994,37,3,32,-1.312961266,2.588953531,1,0,1,43.5,141.5,4,0
17470,T6915,Pass,6915,92,2,32,17.87160959,16.74206053,1,0,1,65,126.5,3,0
17471,T6913,Pass,6913,46,24,16,16.46663223,22.95150548,1,0,0,8,16,6.5,3
17472,T6862,Pass,6862,50,13,28,-0.004362082,26.26080315,1,1,1,19.5,52,0,0
17473,T6804,Pass,6804,36,13,25,-3.347853757,13.06939368,1,1,1,10,20,0,0
17474,T6997,Pass,6997,89,20,18,-5.089798709,10.32642004,1,1,1,13.5,26,0,0
17475,T6902,Pass,6902,37,16,15,-13.21418323,13.87202952,1,1,1,16,30.5,0,0
17476,T6982,Fail,6982,87,20,21,-28.4315418,25.79060716,1,0,1,27,46,0.5,0
17477,T6832,Pass,6832,32,25,13,-42.75365525,8.381876028,1,0,0,8,13.5,59.5,57
17478,T6858,Pass,6858,68,9,22,45.89827734,20.42771979,1,0,0,20.5,40,57,44.5
17479,T6870,Pass,6870,100,16,28,26.68542131,2.768577325,1,1,1,30.5,59.5,0,0
17480,T6851,Pass,6851,94,18,31,44.01002796,13.76107144,1,0,0,15,25,38,33.5
17481,T6927,Pass,6927,60,14,11,46.68715759,15.49009761,1,0,0,15.5,32.5,34,25
17482,T6965,Pass,6965,73,4,14,18.3003403,19.37730617,1,0,0,27.5,70,51.5,34.5
17483,T6908,Pass,6908,53,20,22,-49.59616065,6.620396606,1,0,0,15.5,30.5,47.5,38
17484,T6984,Pass,6984,68,11,8,3.224663972,5.455407898,1,1,1,13.5,25.5,0,0
17485,T6951,Pass,6951,48,24,10,-25.81168804,7.031473966,1,0,0,22,42.5,11.5,7.5
17486,T6813,Pass,6813,49,7,18,23.3879732,1.266544017,1,1,1,32,66,0,0
17487,T6881,Pass,6881,32,17,24,19.46834421,9.030608879,1,0,0,27,47.5,6,2.5
17488,T6837,Pass,6837,45,17,19,-4.16050062,3.502329992,1,1,1,25,48.5,0,0
17489,T6925,Pass,6925,35,15,24,48.55568234,23.85718514,1,0,0,14.5,25.5,47.5,42
17490,T6848,Pass,6848,92,21,13,-49.79312166,3.536889418,1,0,0,11,45,55,48.5
17491,T6947,Pass,6947,52,14,21,-47.27641805,15.35169423,1,0,0,17.5,37.5,44,31
17492,T6927,Pass,6927,87,11,19,42.35044711,24.54817321,1,0,0,26,52.5,35.5,15.5
17493,T6950,Pass,6950,41,6,14,-32.87302076,3.505672723,1,0,0,32.5,56.5,22.5,2.5
17494,T6899,Pass,6899,91,21,18,-12.21499525,9.157796033,1,0,1,15,28,1.5,0
17495,T6905,Pass,6905,95,9,12,34.70933717,5.023574339,1,0,0,15,29,27,19.5
17496,T6988,Pass,6988,75,12,15,23.14917378,3.894892456,1,0,0,39,61,5.5,2
17497,T6962,Pass,6962,58,2,26,-27.24153923,6.324760263,1,1,1,66,161,0,0
17498,T6809,Pass,6809,57,9,29,45.9512325,17.39134029,1,0,0,19,54.5,37.5,28
17499,T6854,Pass,6854,70,7,16,0.174995512,1.609589782,1,1,1,26.5,51,0,0
17500,T6937,Pass,6937,74,17,26,-17.5719948,9.139448973,1,0,1,15.5,30.5,4.5,0
17501,T6991,Pass,6991,88,9,20,-48.4714655,20.74709709,1,0,0,15.5,34.5,43,31
17502,T6991,Pass,6991,71,2,13,15.42103954,10.05883109,1,1,1,54,107.5,0,0
17503,T6836,Pass,6836,33,19,23,-19.25582478,18.07749593,1,0,0,14,35,46,4.5
17504,T6889,Pass,6889,31,3,28,-31.94202201,25.92461792,1,0,1,59.5,111.5,19.5,0
17505,T6986,Pass,6986,69,8,10,26.03599513,23.50305634,1,0,0,35,75.5,43.5,8
17506,T6986,Pass,6986,56,9,24,-47.00019984,16.52492126,1,0,0,20,37,24.5,15.5
17507,T6938,Pass,6938,80,4,28,-18.6162662,4.177268308,1,1,1,26,70,0,0
17508,T6841,Pass,6841,71,15,24,-41.99653356,9.849436509,1,0,0,12,26,37.5,29.5
17509,T6923,Pass,6923,73,20,19,24.78327926,9.255722967,1,0,0,14.5,26,21.5,15.5
17510,T6951,Pass,6951,87,9,31,19.74380724,16.56333511,1,0,1,36.5,69.5,8,0
17511,T6966,Pass,6966,96,11,11,19.57216202,14.39959557,1,1,1,16,30.5,0,0
17512,T6936,Pass,6936,34,7,18,-16.58739354,8.375444693,1,1,1,15,35,0,0
17513,T6928,Pass,6928,78,7,17,45.88991078,19.53371113,1,0,0,15.5,30,41,33.5
17514,T6875,Pass,6875,100,18,9,-33.6347538,2.222607268,1,0,0,10.5,20.5,43.5,38.5
17515,T6851,Pass,6851,35,11,11,36.68639474,8.485503295,1,0,0,21.5,38,36,30.5
17516,T6935,Pass,6935,36,5,10,30.95790551,1.305025176,1,0,0,16,35.5,28.5,15.5
17517,T6834,Pass,6834,78,21,31,44.95538946,20.49759672,1,0,0,18,39.5,43,33.5
17518,T6974,Pass,6974,84,9,28,16.06863136,25.93916165,1,1,1,23,50.5,0,0
17519,T6804,Pass,6804,77,23,14,37.53448348,2.250040346,1,0,0,14,30,45.5,40.5
17520,T6950,Pass,6950,78,11,23,22.88320484,13.05283638,1,0,1,19,40,8,0
17521,T6967,Pass,6967,60,22,21,3.908762289,15.69534314,1,1,1,13,26,0,0
17522,T6816,Pass,6816,73,18,11,38.33862403,7.528518587,1,0,0,11,21,37,32.5
17523,T6936,Pass,6936,86,16,30,5.334354634,13.18020444,1,1,1,13.5,30,0,0
17524,T6881,Pass,6881,76,11,22,-13.17629318,5.990689078,1,1,1,28,53,0,0
17525,T6883,Pass,6883,57,10,27,-7.04261947,24.0932452,1,0,1,28,45,5,0
17526,T6927,Pass,6927,75,17,27,25.79074926,15.76615969,1,0,0,19.5,31.5,23,17
17527,T6982,Pass,6982,74,14,9,45.64511615,5.227694834,1,0,0,20,43,52.5,34
17528,T6948,Pass,6948,47,4,31,39.23296472,23.50211323,1,0,0,68,119.5,48,35.5
17529,T6893,Pass,6893,31,19,15,-10.77425289,16.26782228,1,1,1,20.5,38.5,0,0
17530,T6879,Pass,6879,86,5,16,-16.80590448,17.08412754,1,1,1,14.5,30.5,0,0
17531,T6956,Pass,6956,37,25,19,26.26219739,4.214382214,1,0,0,13,27,15.5,7
17532,T6998,Pass,6998,50,10,8,25.81499971,0.800618973,1,0,0,14.5,33.5,50.5,41
17533,T6991,Pass,6991,60,6,22,-49.83630665,15.65299221,1,0,0,17,40,44,31
17534,T6900,Pass,6900,56,25,23,25.21429581,13.08555676,1,0,0,20,37.5,22.5,12.5
17535,T6825,Pass,6825,94,3,17,18.70771085,24.71618847,1,1,1,38,72.5,0,0
17536,T6958,Pass,6958,67,11,31,-31.33154942,15.40507122,1,0,0,22,45,38.5,28.5
17537,T6807,Fail,6807,31,17,25,41.61852517,21.59888524,1,0,0,15,28,88,82
17538,T6911,Pass,6911,62,22,11,-48.41760413,11.05708961,1,0,0,12,25,54,45
17539,T6810,Fail,6810,79,13,21,0.730913412,20.23506495,1,1,1,9,17.5,0,0
17540,T6846,Pass,6846,69,4,22,1.058001304,20.28583015,1,0,1,25,69,0.5,0
17541,T6825,Pass,6825,52,11,17,-31.25882144,25.20555172,1,0,1,26,55,2.5,0
