sim_number,oxcal_target,a_pass,targets,span,samples,errors,offset,offset_sd,model_run,accuracy_68,accuracy_95,precision_68,precision_95,off_target_68,off_target_95
15248,T10071,Pass,10071,57,19,8,-36.17884144,15.7851623,1,0,0,17,45.5,207.5,202
15249,T9919,Pass,9919,54,3,8,14.25347547,5.521140892,1,1,1,43,129,0,0
15250,T10056,Pass,10056,96,4,13,-14.43905209,9.818510398,1,1,1,36,96,0,0
15251,T9959,Pass,9959,93,8,23,3.325255495,12.17565704,1,1,1,32,84.5,0,0
15252,T10020,Pass,10020,66,23,29,-11.13166411,0.009267412,1,1,1,26.5,54,0,0
15253,T9938,Pass,9938,40,13,22,44.43067482,13.29964344,1,0,0,14,27.5,202.5,194
15254,T10082,Pass,10082,94,21,17,-28.10425521,14.52692352,1,0,1,23.5,44.5,7,0
15255,T10031,Pass,10031,35,19,24,34.8930439,21.92058869,1,0,0,15,46,105.5,65
15256,T9949,Pass,9949,81,3,13,33.30550757,18.76993815,1,0,1,28,108,4,0
15257,T10040,Pass,10040,83,19,23,-9.5487718,0.671450492,1,1,1,10,18,0,0
15258,T10063,Pass,10063,80,7,22,-35.86376575,23.16580257,1,0,0,35.5,71,230.5,226.5
15259,T9934,Pass,9934,39,18,23,15.75040186,3.127853286,1,1,1,28.5,90,0,0
15260,T9997,Pass,9997,30,6,11,-6.209666748,8.489484702,1,1,1,55.5,153,0,0
15261,T9955,Pass,9955,94,19,25,-12.7915353,19.41399017,1,1,1,24.5,51.5,0,0
15262,T10031,Pass,10031,53,3,14,-24.61999108,22.92849775,1,1,1,63.5,160,0,0
15263,T9928,Fail,9928,67,17,14,-32.08233202,23.19224381,1,0,0,8.5,16.5,35,31
15264,T10011,Pass,10011,70,14,13,-24.90492389,12.60733803,1,0,0,7.5,20,115.5,111
15265,T9946,Fail,9946,67,5,8,26.68063662,17.70499161,1,0,0,20,91,162.5,0.5
15266,T10002,Pass,10002,35,14,32,-0.942783384,10.37451986,1,1,1,58.5,151,0,0
15267,T10038,Pass,10038,47,20,12,13.34479987,10.85610136,1,0,1,8.5,22,70,0
15268,T9908,Pass,9908,92,7,32,-26.24799917,18.3774175,1,0,1,59,137.5,24.5,0
15269,T9965,Pass,9965,40,5,9,-21.75797836,4.809860109,1,0,1,29,97.5,70.5,0
15270,T9924,Pass,9924,82,20,31,27.21387902,16.51584936,1,0,0,10.5,21,184.5,179.5
15271,T10055,Fail,10055,93,5,8,32.82386342,4.910722636,1,1,1,38.5,99,0,0
15272,T10013,Pass,10013,50,17,13,13.46186581,18.13632064,1,1,1,30,66,0,0
15273,T10018,Fail,10018,88,23,14,-41.2697189,25.33497983,1,0,0,15,29.5,221,210
15274,T10055,Pass,10055,91,2,28,-36.99816908,1.770640485,1,1,1,115,174.5,0,0
15275,T9952,Pass,9952,27,12,20,39.53797049,8.445685594,1,0,0,14.5,25.5,198.5,192.5
15276,T9991,Pass,9991,61,13,28,-48.17601771,4.044595819,1,0,0,48,105,96.5,71.5
15277,T9909,Pass,9909,62,12,14,-46.12134511,21.37862475,1,0,0,24.5,46.5,32.5,17.5
15278,T10074,Pass,10074,32,11,9,-39.3587989,1.305946577,1,0,0,25.5,46.5,250.5,244
15279,T10088,Pass,10088,54,11,10,39.56935094,21.4484318,1,0,0,12,23,29,23
15280,T9953,Fail,9953,58,5,14,40.25800533,9.879983203,1,1,1,28,80,0,0
15281,T9951,Pass,9951,93,6,32,-3.72005573,5.317018035,1,1,1,66,133.5,0,0
15282,T10090,Pass,10090,27,15,17,-30.32340202,9.361653307,1,0,1,29,68.5,202,0
15283,T10046,Pass,10046,37,17,17,24.21927245,25.64360809,1,0,1,12.5,36.5,70,0
15284,T10079,Pass,10079,75,23,31,46.48786634,5.456241127,1,0,0,10.5,21.5,36.5,31
15285,T10083,Pass,10083,86,14,14,15.22434438,22.36154672,1,1,1,15,28.5,0,0
15286,T9961,Pass,9961,34,21,32,-20.88916153,12.70544277,1,0,1,37,103,36.5,0
15287,T9991,Pass,9991,90,3,27,17.479729,2.352737253,1,1,1,88.5,156.5,0,0
15288,T9964,Fail,9964,66,8,25,40.43448803,0.829632211,1,1,1,22.5,74.5,0,0
15289,T9972,Pass,9972,27,22,23,27.0166226,15.59930277,1,1,1,7,15.5,0,0
15290,T9909,Pass,9909,40,14,29,36.8498822,16.16456231,1,0,0,51.5,135.5,43,18.5
15291,T9997,Pass,9997,48,9,23,10.16726454,7.412287122,1,1,1,77,161,0,0
15292,T10043,Pass,10043,98,10,13,-4.185306351,11.28636713,1,1,1,13.5,33.5,0,0
15293,T9984,Pass,9984,52,23,23,1.696693338,4.572234789,1,1,1,28,62,0,0
15294,T9956,Pass,9956,47,17,13,-23.47437809,22.6454859,1,0,0,9,24,49.5,40.5
15295,T10074,Pass,10074,89,15,22,21.68508463,9.062919439,1,0,0,19.5,36.5,10,2
15296,T9950,Pass,9950,66,15,12,-6.876720255,16.12216293,1,1,1,8.5,18.5,0,0
15297,T9951,Pass,9951,38,8,28,-15.55716817,24.04887376,1,0,1,29,91.5,46,0
15298,T10017,Pass,10017,90,7,23,19.22274232,7.89243703,1,0,1,48,118,17.5,0
15299,T9920,Pass,9920,38,24,31,-4.575040098,12.75156163,1,0,1,18,56.5,139,0
15300,T9978,Pass,9978,40,16,11,10.97871116,18.30094941,1,1,1,24,58.5,0,0
15301,T9953,Pass,9953,25,4,12,23.9354739,21.2417675,1,0,0,17.5,38.5,194,179.5
15302,T9914,Pass,9914,26,5,17,26.61646777,21.36351176,1,0,0,52,139.5,40.5,2.5
15303,T10086,Pass,10086,79,8,30,-5.25966438,23.43647728,1,0,1,40.5,91.5,4,0
15304,T9953,Pass,9953,56,8,22,-37.59308974,11.76793262,1,0,0,16,56.5,100,44
15305,T9962,Pass,9962,47,11,31,34.03061237,14.82710111,1,0,0,25,79.5,158.5,2.5
15306,T9918,Pass,9918,62,8,19,-44.07309399,9.491975715,1,0,0,23.5,61.5,141.5,6.5
15307,T10037,Pass,10037,49,9,29,12.8119465,6.985264134,1,0,1,38.5,130.5,1,0
15308,T10047,Fail,10047,86,18,21,49.01658599,24.41432755,1,0,0,8,27,68,63
15309,T9926,Pass,9926,39,20,15,-36.82596213,13.48795052,1,0,0,11,23,144,137.5
15310,T10070,Pass,10070,81,21,12,-46.46384432,13.41509598,1,0,0,26,48.5,213.5,193.5
15311,T10031,Pass,10031,71,4,19,-19.03175917,12.41386249,1,1,1,18.5,42,0,0
15312,T10004,Pass,10004,77,12,18,34.56696565,0.97507027,1,0,1,24.5,61,32.5,0
15313,T9934,Pass,9934,59,15,20,-24.51437837,13.30579296,1,0,1,14,68,143,0
15314,T10080,Pass,10080,61,15,10,-5.323276902,17.34016035,1,1,1,22,42.5,0,0
15315,T9929,Pass,9929,57,17,21,21.38380178,18.70832166,1,0,1,15,43,186,0
15316,T9940,Pass,9940,37,18,8,24.49921891,19.7092238,1,0,0,10.5,21.5,188.5,183
15317,T9936,Pass,9936,83,2,10,-17.11474548,16.10182513,1,0,1,63,136.5,22.5,0
15318,T9970,Pass,9970,90,12,21,21.17170896,21.91100342,1,1,1,16,72.5,0,0
15319,T9914,Pass,9914,41,18,31,-9.853302478,20.12882132,1,0,1,15.5,48,145,0
15320,T9938,Pass,9938,26,11,12,23.84020681,2.013208274,1,0,0,34.5,98,82.5,7.5
15321,T10059,Pass,10059,28,5,16,29.08109284,8.797160604,1,0,0,33,122.5,6.5,0.5
15322,T9973,Fail,9973,50,13,14,-5.840663752,23.00984661,1,1,1,23.5,70.5,0,0
15323,T10078,Pass,10078,29,8,25,12.19007133,17.57378079,1,0,1,54,150.5,22.5,0
15324,T10048,Pass,10048,49,25,31,-22.98005507,20.73701005,1,1,1,15.5,32,0,0
15325,T10086,Pass,10086,93,12,18,-23.36645031,8.257550368,1,0,1,16.5,51,190.5,0
15326,T9933,Pass,9933,40,4,14,-32.67622904,25.88788433,1,1,1,47,125,0,0
15327,T10051,Fail,10051,79,20,11,-39.19264553,1.011331808,1,0,1,10.5,21.5,4,0
15328,T9914,Fail,9914,88,22,11,49.23773303,13.3465893,1,0,0,10.5,18.5,203,199.5
15329,T10052,Pass,10052,60,18,23,-35.23981192,24.72651749,1,0,0,34,62.5,7,2.5
15330,T10033,Pass,10033,48,6,9,1.460702321,9.048089832,1,1,1,23.5,80.5,0,0
15331,T9978,Pass,9978,78,4,16,18.23289897,11.79770004,1,1,1,33.5,109,0,0
15332,T9920,Pass,9920,42,25,30,-9.28241231,13.32527859,1,0,0,15.5,35,147.5,138.5
15333,T10003,Pass,10003,41,9,9,29.74740239,14.51719285,1,0,0,16.5,30.5,123,111
15334,T10072,Pass,10072,96,19,13,-18.3670793,19.81541791,1,1,1,10,18,0,0
15335,T9902,Pass,9902,91,11,26,1.321510319,1.226109677,1,1,1,66.5,128.5,0,0
15336,T9994,Pass,9994,64,8,32,32.66868168,17.80454339,1,0,1,39.5,108.5,31.5,0
15337,T9940,Pass,9940,41,10,10,-13.78057555,20.08940881,1,1,1,28.5,91,0,0
15338,T10100,Pass,10100,98,7,23,21.6223012,12.72049731,1,0,1,11,23.5,2.5,0
15339,T9956,Fail,9956,66,22,23,49.0427905,20.50280865,1,0,0,10,21,175,168.5
15340,T10032,Pass,10032,41,16,22,13.57180495,12.42831756,1,0,1,28,72,67.5,0
15341,T10059,Pass,10059,33,11,21,-43.9329678,22.19434024,1,0,1,19,48,4.5,0
15342,T10018,Fail,10018,85,20,9,-41.67645415,12.99606191,1,0,0,11,28.5,37,0.5
15343,T9931,Pass,9931,38,7,30,-46.01143587,23.1266735,1,0,0,27,109.5,40.5,33
15344,T10096,Pass,10096,43,4,8,-30.83778527,17.68508927,1,0,0,26.5,66.5,15.5,5.5
15345,T9971,Pass,9971,62,7,12,-35.41143124,1.853499146,1,0,0,19,40,70,63
15346,T9970,Pass,9970,49,23,15,-23.46898867,0.260159232,1,0,0,12,23,73,68.5
15347,T10016,Pass,10016,75,12,24,-34.12365448,0.259032994,1,0,1,15,31.5,5,0
15348,T9901,Pass,9901,93,13,20,21.92399683,2.415268311,1,1,1,19,78,0,0
15349,T9941,Fail,9941,81,18,14,40.22735863,2.911938864,1,0,1,15,41.5,168.5,0
15350,T9929,Fail,9929,62,22,30,23.88484925,25.03211687,1,1,1,22,56,0,0
15351,T9938,Pass,9938,90,13,22,-33.70861453,25.75604022,1,0,0,16.5,44,70,54.5
15352,T10027,Pass,10027,96,10,18,-22.79153962,7.996336883,1,1,1,10.5,22.5,0,0
15353,T10069,Pass,10069,77,8,20,16.29009361,19.31231196,1,1,1,37.5,105.5,0,0
15354,T10051,Pass,10051,29,18,15,-38.27942847,5.420679056,1,0,0,16,30,17.5,10
15355,T10001,Pass,10001,81,21,30,-25.59817368,20.6643814,1,0,1,22.5,77.5,22,0
15356,T9954,Fail,9954,40,12,28,10.24727554,23.41795726,1,1,1,13.5,56,0,0
15357,T10005,Pass,10005,52,10,21,47.21016397,20.33146296,1,0,0,19,33,119,111
15358,T10033,Pass,10033,50,22,19,-35.75453958,10.9869654,1,0,0,10,19,27.5,22.5
15359,T9954,Pass,9954,53,12,28,-47.93460723,3.298580906,1,0,0,31.5,83.5,140.5,51.5
15360,T9994,Pass,9994,67,14,27,-15.71282633,23.71736769,1,0,1,16.5,61,64,0
15361,T9921,Pass,9921,41,10,21,20.70188469,5.111319255,1,1,1,44,118.5,0,0
15362,T10011,Pass,10011,83,11,13,15.98411994,11.32180319,1,1,1,24,72,0,0
15363,T10061,Pass,10061,44,7,14,3.722938988,17.56440947,1,1,1,20.5,71,0,0
15364,T9949,Pass,9949,64,5,21,-8.813613467,8.599486801,1,1,1,66,149,0,0
15365,T9994,Pass,9994,48,13,22,9.845808009,22.26416698,1,0,1,58.5,125,16,0
15366,T9995,Pass,9995,66,14,29,12.82044956,13.79893225,1,1,1,26,80,0,0
15367,T10017,Pass,10017,92,7,19,-16.37149237,0.788084005,1,1,1,20,60,0,0
15368,T10043,Pass,10043,31,22,29,-29.27757695,16.313135,1,0,0,20.5,56,12.5,2
15369,T9916,Pass,9916,82,5,9,-4.533324484,2.02860605,1,1,1,39.5,113.5,0,0
15370,T10050,Fail,10050,95,6,24,45.25769302,13.00449361,1,0,0,40.5,99,54.5,38
15371,T10039,Pass,10039,27,10,31,-22.73988898,6.084911003,1,0,0,74,157.5,12.5,7.5
15372,T9980,Fail,9980,36,11,32,40.60711672,16.92299203,1,1,1,26,107.5,0,0
15373,T9949,Pass,9949,26,10,27,-4.873409285,26.07014303,1,1,1,60,143,0,0
15374,T9958,Pass,9958,57,3,31,-38.81482645,5.905237512,1,0,1,118,302.5,27.5,0
15375,T10015,Pass,10015,90,6,26,-10.73185341,10.01555355,1,1,1,69,158.5,0,0
15376,T9952,Pass,9952,97,24,22,-14.38054733,19.71580899,1,1,1,38,83,0,0
15377,T9977,Fail,9977,50,15,8,35.90798629,1.716104098,1,0,0,15.5,41,165,142
15378,T9947,Pass,9947,82,8,19,-34.88559343,11.53230042,1,0,0,15.5,55.5,82,45.5
15379,T10043,Pass,10043,86,24,30,19.32939589,11.22986524,1,0,0,14,61.5,69.5,32
15380,T10060,Pass,10060,84,5,22,25.79119448,9.259337513,1,1,1,71,133,0,0
15381,T10062,Pass,10062,88,22,22,-3.221836709,14.20414285,1,1,1,15.5,32.5,0,0
15382,T9987,Pass,9987,94,21,27,-15.70951133,3.349237348,1,0,1,25.5,73.5,1,0
15383,T9910,Pass,9910,34,6,17,34.89544438,12.99675161,1,0,0,48,121.5,40.5,31
15384,T9910,Pass,9910,82,5,17,-25.44363595,1.045897386,1,1,1,85.5,150.5,0,0
15385,T10005,Pass,10005,49,21,13,1.618936774,1.078486616,1,1,1,14,49.5,0,0
15386,T10030,Pass,10030,92,12,18,-18.06466589,21.75245026,1,1,1,20,65,0,0
15387,T10026,Pass,10026,91,8,22,-0.071807252,9.300931882,1,1,1,29.5,96.5,0,0
15388,T9988,Pass,9988,56,3,22,-21.28204643,6.843101833,1,0,1,99,206.5,7,0
15389,T9991,Pass,9991,67,2,22,-37.98641933,24.25072518,1,0,1,94,269.5,4,0
15390,T9960,Pass,9960,38,2,11,-8.117086464,8.700569965,1,1,1,78,168,0,0
15391,T9943,Pass,9943,59,7,27,-7.974057458,17.3800003,1,1,1,38,136.5,0,0
15392,T10047,Fail,10047,61,19,10,-29.53137299,13.73019219,1,0,1,13,22,1.5,0
15393,T10055,Pass,10055,36,17,15,-18.878897,0.76839719,1,1,1,13.5,30.5,0,0
15394,T9977,Pass,9977,54,13,18,-42.26090084,16.8244962,1,0,0,11,25.5,82.5,76.5
15395,T10067,Pass,10067,41,7,16,38.97324444,7.29949144,1,0,0,33.5,119,17.5,9
15396,T10015,Pass,10015,49,21,19,-16.50093819,19.91407628,1,0,0,25.5,83,23,7.5
15397,T9911,Pass,9911,89,11,20,24.52298603,9.518064127,1,1,1,31,72,0,0
15398,T9940,Pass,9940,47,8,11,-12.39997754,25.5512808,1,0,1,33.5,98.5,2.5,0
15399,T10051,Fail,10051,100,14,14,-29.6846122,23.1533069,1,1,1,18.5,53,0,0
15400,T9905,Pass,9905,97,25,32,4.766050749,1.635180823,1,1,1,26.5,67.5,0,0
15401,T10077,Pass,10077,66,6,16,43.5247944,15.23939555,1,0,0,15.5,46.5,38.5,22.5
15402,T10003,Pass,10003,87,12,15,-9.573508333,19.21076969,1,1,1,15,35.5,0,0
15403,T9929,Pass,9929,84,2,13,41.26098752,16.95042322,1,0,1,28,89.5,33.5,0
15404,T10017,Pass,10017,96,15,15,-3.68977848,16.26116407,1,1,1,10,20.5,0,0
15405,T9988,Pass,9988,99,24,20,-13.28891532,0.912887644,1,1,1,8,20,0,0
15406,T9918,Pass,9918,34,9,11,11.91613025,7.781895372,1,0,1,30,92,38.5,0
15407,T10035,Pass,10035,32,13,10,-4.275883548,9.20293887,1,1,1,14.5,50,0,0
15408,T10082,Pass,10082,50,20,29,-25.79020737,10.0173581,1,0,0,12,37.5,190.5,1.5
15409,T10070,Pass,10070,87,12,22,-7.341288961,0.450464431,1,1,1,20,60.5,0,0
15410,T10042,Pass,10042,64,20,30,-22.58252716,13.01130866,1,0,1,21,46.5,2.5,0
15411,T10099,Pass,10099,97,4,9,27.25203899,16.02420309,1,0,0,17.5,34.5,11,1.5
15412,T9913,Pass,9913,40,10,23,43.03625652,25.73150909,1,0,0,10.5,38.5,40,33.5
15413,T9965,Pass,9965,86,15,15,6.703218003,10.96182529,1,1,1,9,20,0,0
15414,T9944,Pass,9944,47,15,17,-9.332244005,26.04318149,1,0,1,41.5,101.5,26,0
15415,T10059,Pass,10059,31,3,29,18.94904952,0.845835446,1,0,1,119.5,223.5,15,0
15416,T10077,Pass,10077,80,19,27,8.574185823,7.336073955,1,0,0,19.5,49.5,10.5,1
15417,T10079,Pass,10079,56,5,29,-14.70550576,23.40882681,1,0,1,35,100.5,182,0
15418,T10098,Pass,10098,37,17,10,38.11982127,18.26825442,1,0,0,10.5,25,32,27
15419,T10022,Pass,10022,44,23,9,16.57502551,8.539403794,1,0,1,14.5,45,98,0
15420,T9977,Pass,9977,30,8,19,29.8241403,10.14342508,1,0,0,40.5,107.5,9,2
15421,T9953,Pass,9953,98,12,30,17.502955,23.44267488,1,1,1,16.5,68,0,0
15422,T9986,Pass,9986,64,23,27,-7.511101849,24.95513702,1,1,1,33.5,94,0,0
15423,T9903,Pass,9903,61,5,12,-13.92623063,6.565890697,1,1,1,50.5,135.5,0,0
15424,T10023,Fail,10023,82,17,31,-48.40832655,8.862677724,1,0,1,25,50,223.5,0
15425,T9997,Pass,9997,38,10,17,34.96446542,15.38805859,1,0,0,27,76.5,19.5,13.5
15426,T9942,Fail,9942,63,22,11,41.86530253,15.51125621,1,0,0,11,18.5,184.5,180.5
15427,T9976,Pass,9976,41,3,10,-20.38600568,21.28896884,1,0,0,34,113.5,61,7
15428,T9932,Pass,9932,64,3,8,-17.83937302,2.768967032,1,1,1,72,146,0,0
15429,T9930,Pass,9930,58,12,8,-4.234793293,16.78613199,1,1,1,19.5,42,0,0
15430,T9908,Pass,9908,38,16,19,3.203608608,4.451997045,1,1,1,37,93,0,0
15431,T10028,Fail,10028,89,21,12,-45.77033506,14.59556704,1,0,0,11.5,25.5,234,225.5
15432,T10077,Pass,10077,50,20,24,0.113739073,4.511710081,1,1,1,14.5,32,0,0
15433,T9977,Pass,9977,62,10,31,-15.06705522,15.72506638,1,1,1,36,117.5,0,0
15434,T9976,Fail,9976,68,17,20,37.2414714,18.14787432,1,0,0,10,26,143.5,137
15435,T9989,Pass,9989,59,6,29,-37.21068914,20.32077106,1,0,0,20.5,71,123.5,106
15436,T9971,Pass,9971,80,11,22,8.225904289,4.4672614,1,1,1,10,50,0,0
15437,T10043,Fail,10043,88,19,14,-31.69425146,13.98434813,1,0,1,10.5,22,0.5,0
15438,T9993,Pass,9993,36,5,8,-14.39020359,12.76804225,1,1,1,53.5,123,0,0
15439,T9943,Pass,9943,47,9,25,-41.63340162,19.68634003,1,0,0,31,80,37,28
15440,T10005,Pass,10005,40,6,28,17.27401784,18.91536652,1,1,1,57,143,0,0
15441,T9920,Pass,9920,76,18,26,21.33597902,0.504297124,1,0,1,13.5,46,185,0
15442,T9921,Pass,9921,61,3,18,-47.14578069,24.91400227,1,0,1,47,129,47.5,0
15443,T10010,Pass,10010,45,8,12,25.68386467,22.59717274,1,0,0,14.5,26.5,130.5,123
15444,T9949,Fail,9949,56,21,10,37.84264983,1.10972614,1,0,0,8.5,28,188.5,4.5
15445,T9932,Pass,9932,25,13,26,-39.23692305,13.64835953,1,0,0,30.5,57,34,31.5
15446,T10080,Pass,10080,51,20,15,-0.201262091,24.52207083,1,0,1,27.5,78.5,92.5,0
15447,T9941,Pass,9941,74,20,30,14.49247657,24.56087237,1,1,1,59.5,127.5,0,0
15448,T9948,Fail,9948,64,10,13,33.13361965,9.063169562,1,0,1,22.5,44.5,5,0
15449,T9946,Pass,9946,87,14,30,-8.169084368,14.03764096,1,1,1,12.5,34,0,0
15450,T9930,Fail,9930,75,7,23,-34.1672885,13.40915426,1,0,0,49.5,150.5,102.5,48
15451,T9972,Pass,9972,90,23,26,27.48900149,1.134713196,1,0,1,10,19,0.5,0
15452,T10007,Pass,10007,99,11,29,-17.2115939,13.67353107,1,1,1,23.5,77.5,0,0
15453,T10031,Pass,10031,80,19,31,17.75453826,21.18405673,1,1,1,17,45.5,0,0
15454,T9960,Pass,9960,79,20,30,-36.11256313,3.79917932,1,0,0,27.5,60.5,64.5,59.5
15455,T9974,Pass,9974,43,19,30,-3.412387217,16.73297774,1,0,1,14,58,72.5,0
15456,T9969,Pass,9969,76,2,19,27.17336384,1.574084078,1,1,1,21,102.5,0,0
15457,T9931,Fail,9931,81,25,8,-47.29122869,10.94307429,1,0,0,11.5,22.5,40.5,37
15458,T9929,Pass,9929,68,12,22,-16.04300581,19.02988265,1,1,1,71,145,0,0
15459,T9983,Pass,9983,87,13,13,-12.55853276,12.30190627,1,0,1,14,54.5,69.5,0
15460,T10078,Pass,10078,35,22,23,28.75896089,21.20131338,1,0,0,28.5,95.5,57,36.5
15461,T9925,Pass,9925,95,3,13,-5.513249943,21.98337725,1,1,1,62,148,0,0
15462,T10016,Pass,10016,33,17,14,2.051798627,23.72718192,1,0,1,27.5,81,99,0
15463,T9967,Pass,9967,30,14,13,-49.80000947,9.93317337,1,0,0,17,31.5,95.5,90
15464,T10097,Pass,10097,76,8,28,15.2399183,17.11498483,1,1,1,51.5,110.5,0,0
15465,T10084,Pass,10084,91,23,11,12.45311177,22.80991352,1,1,1,11,24,0,0
15466,T9949,Pass,9949,34,12,22,41.83522558,26.13232005,1,0,0,13,26.5,198.5,191
15467,T10048,Pass,10048,64,10,9,30.51502716,13.4738597,1,0,1,14.5,46.5,71.5,0
15468,T10005,Fail,10005,60,7,12,-28.02111742,26.47742493,1,0,0,8,18,109,104.5
15469,T9981,Pass,9981,34,20,28,-4.719495564,17.00978854,1,1,1,34.5,86,0,0
15470,T10060,Pass,10060,69,2,21,-41.74024861,4.28544557,1,1,1,105.5,205,0,0
15471,T9952,Pass,9952,34,2,14,7.518214593,11.75976457,1,1,1,97,197.5,0,0
15472,T9960,Pass,9960,27,18,32,49.96727852,16.24774377,1,0,0,16,25,194,188
15473,T9920,Pass,9920,78,6,26,-23.78691472,16.37338326,1,1,1,51,125,0,0
15474,T9940,Fail,9940,67,19,26,49.42125329,17.82760464,1,0,0,13.5,26,183.5,179.5
15475,T9909,Pass,9909,97,11,32,-22.63607346,10.56585823,1,1,1,71,155.5,0,0
15476,T9912,Pass,9912,97,8,23,-42.34959504,1.546231227,1,1,1,51.5,141,0,0
15477,T9948,Pass,9948,33,14,13,-25.57343468,12.87337326,1,0,0,20,45,43.5,37
15478,T10023,Pass,10023,99,12,19,5.656078015,19.44642157,1,1,1,25,66,0,0
15479,T10047,Pass,10047,59,15,23,-24.20934802,22.4648814,1,0,1,14.5,31.5,5,0
15480,T10091,Pass,10091,98,16,26,-10.58347772,13.36193829,1,1,1,28.5,81,0,0
15481,T9913,Pass,9913,47,9,18,9.043575823,12.41909484,1,1,1,51.5,127.5,0,0
15482,T9912,Pass,9912,90,12,15,-18.47036905,10.86044314,1,1,1,15,52,0,0
15483,T10097,Pass,10097,82,18,14,1.448542764,19.91069807,1,1,1,11.5,25.5,0,0
15484,T9987,Pass,9987,95,8,20,-31.36535136,3.683837358,1,1,1,35.5,103,0,0
15485,T9965,Pass,9965,84,6,8,-30.11640212,10.3546624,1,0,0,29.5,90.5,41.5,0.5
15486,T10045,Pass,10045,94,16,8,15.4450888,17.57431445,1,0,1,7.5,25.5,1,0
15487,T10061,Pass,10061,47,23,11,46.05043456,15.52002278,1,0,0,10,24.5,81.5,43
15488,T10060,Pass,10060,42,10,28,-45.57924618,6.337586469,1,0,0,44.5,111.5,191.5,4
15489,T9946,Pass,9946,86,16,10,3.287431621,6.138504494,1,1,1,10,14,0,0
15490,T10064,Pass,10064,35,5,10,-16.67912765,8.424823689,1,1,1,21,70.5,0,0
15491,T9996,Pass,9996,31,21,29,-21.9582892,22.79039711,1,0,0,33,103,66.5,1.5
15492,T10074,Pass,10074,65,6,18,-14.1974489,25.28969911,1,1,1,20.5,67.5,0,0
15493,T9940,Pass,9940,63,19,26,-1.445355895,9.847660421,1,1,1,40.5,108.5,0,0
15494,T10096,Pass,10096,88,14,17,-25.64702239,16.1661639,1,0,0,26.5,46,12.5,6.5
15495,T10051,Fail,10051,54,13,13,-22.47864362,23.06595114,1,0,1,10,20.5,3.5,0
15496,T9999,Pass,9999,29,7,24,0.696353661,15.77955359,1,1,1,72,165,0,0
15497,T9956,Pass,9956,74,9,10,-22.43860308,11.75043949,1,1,1,21,73.5,0,0
15498,T10022,Pass,10022,84,3,29,-3.945370787,1.189826082,1,1,1,89,245.5,0,0
15499,T9942,Pass,9942,28,2,20,33.87748776,11.83410326,1,1,1,63.5,171,0,0
15500,T10077,Pass,10077,74,21,28,27.52577779,17.36357552,1,0,1,16,41,2.5,0
15501,T10091,Pass,10091,62,9,31,-2.542429091,22.72573542,1,0,1,30,104.5,138,0
15502,T10084,Pass,10084,100,5,21,42.46537155,22.6224849,1,1,1,29.5,81,0,0
15503,T9968,Pass,9968,99,2,13,22.7835587,18.91875885,1,1,1,40,115.5,0,0
15504,T10087,Pass,10087,26,12,25,46.90730509,3.716486361,1,0,0,64,146,28.5,22.5
15505,T10052,Pass,10052,88,3,20,-28.67964434,8.812841906,1,0,1,75,182.5,6,0
15506,T9943,Fail,9943,85,14,21,31.08290085,4.862335445,1,0,1,16,51.5,168.5,0
15507,T10015,Pass,10015,56,4,11,16.68203475,20.98666656,1,0,1,23.5,95,57.5,0
15508,T9938,Pass,9938,26,21,21,-34.03719359,15.37863945,1,0,0,13.5,42.5,148.5,33
15509,T9955,Pass,9955,95,14,27,-10.24752976,16.27423802,1,1,1,57.5,131.5,0,0
15510,T10081,Pass,10081,47,18,21,-26.53782316,4.311451406,1,0,1,13.5,39.5,189.5,0
15511,T10057,Pass,10057,41,23,8,2.518517803,23.21914118,1,1,1,12,43.5,0,0
15512,T9908,Pass,9908,25,12,18,46.54830152,1.579301355,1,0,0,22.5,58,227,43.5
15513,T10094,Pass,10094,42,4,10,28.45702199,20.91767038,1,1,1,58.5,138.5,0,0
15514,T10031,Fail,10031,61,23,13,-35.23707911,14.95533596,1,0,0,9.5,17.5,28,23.5
15515,T10073,Pass,10073,75,9,29,-2.65724347,7.886447032,1,1,1,50,141.5,0,0
15516,T9901,Pass,9901,39,12,13,18.89954619,0.704934526,1,0,0,37.5,107.5,41,1
15517,T10047,Pass,10047,97,7,27,34.59497823,17.56944116,1,0,1,12,62.5,72,0
15518,T9981,Pass,9981,93,23,19,12.81351179,25.82591424,1,0,1,10.5,24.5,6,0
15519,T10080,Pass,10080,59,25,31,1.62546793,3.003690786,1,1,1,46.5,106.5,0,0
15520,T10072,Pass,10072,34,23,8,27.78763319,20.81868777,1,0,0,17.5,63.5,29,22.5
15521,T9992,Fail,9992,99,17,10,32.60546455,14.25052452,1,0,0,13,49,35,1.5
15522,T9954,Pass,9954,80,16,17,-35.5985055,25.95511882,1,0,0,14,48.5,104.5,31.5
15523,T9919,Pass,9919,36,11,22,40.12250886,4.079221039,1,0,0,30.5,79.5,203.5,38.5
15524,T10037,Pass,10037,55,24,8,27.71074327,12.62080449,1,0,0,7,13.5,70,65.5
15525,T9965,Pass,9965,80,10,17,11.55828722,22.11874487,1,1,1,12.5,28.5,0,0
15526,T10097,Pass,10097,63,18,8,-2.416872839,14.47356575,1,1,1,10.5,20,0,0
15527,T9915,Pass,9915,48,6,26,7.73657863,20.0170601,1,0,1,89.5,166,26.5,0
